time,var_1_int,var_2_int,var_1_value,var_2_value
0.65755,285,7,--a 286,--b 8
2.063327,255,1,--a 256,--b 2
0.923993,453,8,--a 454,--b 9
1.74451,100,0,--a 101,--b 1
1.30509,667,8,--a 668,--b 9
13.747421,856,0,--a 857,--b 1
7.902034,992,1,--a 993,--b 2
3.85624,948,3,--a 949,--b 4
0.516023,170,6,--a 171,--b 7
1.077603,497,7,--a 498,--b 8
0.608377,218,6,--a 219,--b 7
14.824609,924,0,--a 925,--b 1
0.578778,168,6,--a 169,--b 7
0.141105,2,6,--a 3,--b 7
0.593436,271,7,--a 272,--b 8
0.810669,292,6,--a 293,--b 7
1.422743,713,8,--a 714,--b 9
1.462773,677,7,--a 678,--b 8
0.739712,158,3,--a 159,--b 4
1.305751,303,3,--a 304,--b 4
15.700032,991,0,--a 992,--b 1
1.080919,593,8,--a 594,--b 9
0.233428,62,5,--a 63,--b 6
0.971162,58,0,--a 59,--b 1
1.331011,598,7,--a 599,--b 8
1.120107,514,8,--a 515,--b 9
2.624914,161,0,--a 162,--b 1
1.823739,983,8,--a 984,--b 9
0.516192,82,2,--a 83,--b 3
0.312264,70,9,--a 71,--b 10
0.347252,69,3,--a 70,--b 4
3.333157,413,1,--a 414,--b 2
1.636811,964,9,--a 965,--b 10
0.533344,252,9,--a 253,--b 10
9.725434,608,0,--a 609,--b 1
5.109894,634,1,--a 635,--b 2
0.706586,429,9,--a 430,--b 10
1.101362,578,8,--a 579,--b 9
1.222164,323,4,--a 324,--b 5
0.596409,209,5,--a 210,--b 6
0.815087,244,4,--a 245,--b 5
2.223933,405,2,--a 406,--b 3
2.350944,687,4,--a 688,--b 5
1.482416,468,5,--a 469,--b 6
7.580758,951,1,--a 952,--b 2
0.126946,9,7,--a 10,--b 8
1.126864,636,9,--a 637,--b 10
0.875612,102,1,--a 103,--b 2
2.251175,550,3,--a 551,--b 4
1.913643,518,4,--a 519,--b 5
0.450644,135,5,--a 136,--b 6
7.315218,902,1,--a 903,--b 2
3.634459,900,3,--a 901,--b 4
1.373063,378,4,--a 379,--b 5
0.393326,68,3,--a 69,--b 4
11.567749,722,0,--a 723,--b 1
11.462675,721,0,--a 722,--b 1
11.386006,710,0,--a 711,--b 1
4.224471,778,2,--a 779,--b 3
9.681933,609,0,--a 610,--b 1
9.917348,621,0,--a 622,--b 1
1.35212,466,5,--a 467,--b 6
8.146872,509,0,--a 510,--b 1
6.943787,438,0,--a 439,--b 1
6.732892,422,0,--a 423,--b 1
13.982832,872,0,--a 873,--b 1
6.533229,410,0,--a 411,--b 1
7.427698,463,0,--a 464,--b 1
0.513974,169,6,--a 170,--b 7
1.280069,467,5,--a 468,--b 6
4.157228,779,2,--a 780,--b 3
13.892728,867,0,--a 868,--b 1
13.816686,865,0,--a 866,--b 1
13.828801,864,0,--a 865,--b 1
0.45767,161,7,--a 162,--b 8
1.667789,853,8,--a 854,--b 9
2.382335,720,4,--a 721,--b 5
1.179887,626,8,--a 627,--b 9
0.063491,8,8,--a 9,--b 9
2.479989,306,1,--a 307,--b 2
5.336843,961,2,--a 962,--b 3
2.19952,270,1,--a 271,--b 2
7.288714,911,1,--a 912,--b 2
1.458622,760,8,--a 761,--b 9
0.567018,159,4,--a 160,--b 5
0.652301,288,9,--a 289,--b 10
0.635783,215,5,--a 216,--b 6
0.779839,208,4,--a 209,--b 5
1.135078,517,7,--a 518,--b 8
4.123297,257,0,--a 258,--b 1
0.328081,94,6,--a 95,--b 7
2.739598,849,4,--a 850,--b 5
0.771815,45,0,--a 46,--b 1
1.852864,341,2,--a 342,--b 3
2.164371,652,4,--a 653,--b 5
0.425022,165,7,--a 166,--b 8
1.380068,564,6,--a 565,--b 7
9.131288,574,0,--a 575,--b 1
1.036265,114,1,--a 115,--b 2
5.184651,967,2,--a 968,--b 3
8.922911,558,0,--a 559,--b 1
2.299428,854,5,--a 855,--b 6
1.13449,596,8,--a 597,--b 9
0.468134,151,6,--a 152,--b 7
2.145607,130,0,--a 131,--b 1
0.909103,315,5,--a 316,--b 6
14.601307,920,0,--a 921,--b 1
2.614261,920,5,--a 921,--b 6
0.889418,215,3,--a 216,--b 4
5.445736,682,1,--a 683,--b 2
0.723389,362,8,--a 363,--b 9
2.245664,905,6,--a 906,--b 7
1.675815,997,9,--a 998,--b 10
4.188796,767,2,--a 768,--b 3
3.783125,947,3,--a 948,--b 4
4.894541,885,2,--a 886,--b 3
5.322003,999,2,--a 1000,--b 3
2.152399,902,6,--a 903,--b 7
0.23215,25,2,--a 26,--b 3
2.154398,754,5,--a 755,--b 6
1.923331,801,6,--a 802,--b 7
3.349702,821,3,--a 822,--b 4
1.550528,273,2,--a 274,--b 3
6.421615,806,1,--a 807,--b 2
6.423931,391,0,--a 392,--b 1
1.780393,879,7,--a 880,--b 8
0.936569,227,3,--a 228,--b 4
1.750826,836,7,--a 837,--b 8
1.240075,358,4,--a 359,--b 5
3.400813,840,3,--a 841,--b 4
3.64175,228,0,--a 229,--b 1
2.70287,675,3,--a 676,--b 4
2.272076,285,1,--a 286,--b 2
3.283829,990,4,--a 991,--b 5
0.688239,359,8,--a 360,--b 9
0.889859,409,8,--a 410,--b 9
5.407669,339,0,--a 340,--b 1
0.491056,118,4,--a 119,--b 5
0.425048,182,9,--a 183,--b 10
3.325519,985,4,--a 986,--b 5
0.395996,39,1,--a 40,--b 2
1.611003,610,6,--a 611,--b 7
0.987867,353,5,--a 354,--b 6
0.827371,446,9,--a 447,--b 10
4.186851,523,1,--a 524,--b 2
0.670554,394,9,--a 395,--b 10
0.661102,194,4,--a 195,--b 5
0.22041,45,6,--a 46,--b 7
0.141868,1,8,--a 2,--b 9
3.517623,703,3,--a 704,--b 4
0.979461,372,6,--a 373,--b 7
0.237376,71,5,--a 72,--b 6
1.791573,638,5,--a 639,--b 6
5.382289,679,1,--a 680,--b 2
2.470342,737,4,--a 738,--b 5
1.726177,519,4,--a 520,--b 5
1.645504,682,6,--a 683,--b 7
0.910188,334,6,--a 335,--b 7
2.434371,713,4,--a 714,--b 5
3.089089,567,2,--a 568,--b 3
0.598123,196,6,--a 197,--b 7
1.652311,680,6,--a 681,--b 7
3.793873,693,2,--a 694,--b 3
1.200919,630,9,--a 631,--b 10
0.857515,308,6,--a 309,--b 7
9.118479,561,0,--a 562,--b 1
1.108466,311,4,--a 312,--b 5
0.626041,215,6,--a 216,--b 7
1.371479,804,9,--a 805,--b 10
1.734401,621,5,--a 622,--b 6
1.070268,476,7,--a 477,--b 8
1.915117,452,3,--a 453,--b 4
1.113296,523,7,--a 524,--b 8
4.42287,812,2,--a 813,--b 3
5.447398,674,1,--a 675,--b 2
0.617667,290,8,--a 291,--b 9
1.116766,679,9,--a 680,--b 10
2.744572,343,1,--a 344,--b 2
3.391222,838,3,--a 839,--b 4
2.280139,688,4,--a 689,--b 5
1.045994,230,3,--a 231,--b 4
2.496472,150,0,--a 151,--b 1
0.249876,47,3,--a 48,--b 4
0.89376,486,9,--a 487,--b 10
7.031111,870,1,--a 871,--b 2
1.236587,466,6,--a 467,--b 7
1.591305,907,9,--a 908,--b 10
0.562072,199,6,--a 200,--b 7
1.261851,506,6,--a 507,--b 7
1.406008,249,2,--a 250,--b 3
10.634312,671,0,--a 672,--b 1
7.289409,914,1,--a 915,--b 2
1.872689,797,6,--a 798,--b 7
1.670457,823,8,--a 824,--b 9
7.665839,475,0,--a 476,--b 1
2.375128,570,3,--a 571,--b 4
7.475301,939,1,--a 940,--b 2
2.604737,467,2,--a 468,--b 3
1.719569,820,7,--a 821,--b 8
1.244527,683,8,--a 684,--b 9
1.029273,572,9,--a 573,--b 10
0.755225,324,7,--a 325,--b 8
1.227258,627,8,--a 628,--b 9
0.894601,436,8,--a 437,--b 9
8.942783,559,0,--a 560,--b 1
8.954692,560,0,--a 561,--b 1
2.583476,456,2,--a 457,--b 3
1.652458,761,7,--a 762,--b 8
1.572367,460,4,--a 461,--b 5
3.202208,769,3,--a 770,--b 4
2.841676,860,4,--a 861,--b 5
1.507464,784,8,--a 785,--b 9
2.110533,496,3,--a 497,--b 4
0.67585,281,7,--a 282,--b 8
0.298005,79,4,--a 80,--b 5
0.873072,240,4,--a 241,--b 5
0.986549,343,5,--a 344,--b 6
1.68359,914,8,--a 915,--b 9
0.689528,154,3,--a 155,--b 4
2.105482,392,2,--a 393,--b 3
2.901835,723,3,--a 724,--b 4
0.285305,65,6,--a 66,--b 7
1.201512,417,5,--a 418,--b 6
1.210499,555,7,--a 556,--b 8
6.850322,425,0,--a 426,--b 1
0.608316,211,6,--a 212,--b 7
0.828038,398,9,--a 399,--b 10
15.404466,968,0,--a 969,--b 1
1.526809,877,9,--a 878,--b 10
0.863891,389,7,--a 390,--b 8
0.172936,6,5,--a 7,--b 6
0.832496,305,6,--a 306,--b 7
2.110271,873,6,--a 874,--b 7
1.052764,551,8,--a 552,--b 9
1.352659,819,9,--a 820,--b 10
3.644281,919,3,--a 920,--b 4
1.998638,499,3,--a 500,--b 4
0.682122,279,6,--a 280,--b 7
8.038706,497,0,--a 498,--b 1
1.113215,398,5,--a 399,--b 6
1.684283,684,6,--a 685,--b 7
3.958528,741,2,--a 742,--b 3
1.811668,860,7,--a 861,--b 8
5.211356,941,2,--a 942,--b 3
1.278859,637,8,--a 638,--b 9
0.108734,27,6,--a 28,--b 7
1.081246,606,9,--a 607,--b 10
10.93389,678,0,--a 679,--b 1
0.335766,85,6,--a 86,--b 7
0.413141,138,7,--a 139,--b 8
3.05401,186,0,--a 187,--b 1
0.76709,266,6,--a 267,--b 7
1.38757,335,3,--a 336,--b 4
1.313078,465,5,--a 466,--b 6
0.904956,345,6,--a 346,--b 7
0.759876,284,6,--a 285,--b 7
2.128211,258,1,--a 259,--b 2
7.766831,481,0,--a 482,--b 1
1.430788,767,8,--a 768,--b 9
0.204603,53,5,--a 54,--b 6
1.857624,229,1,--a 230,--b 2
12.695246,799,0,--a 800,--b 1
12.31191,772,0,--a 773,--b 1
3.927924,972,3,--a 973,--b 4
3.284368,204,0,--a 205,--b 1
3.49477,636,2,--a 637,--b 3
1.355779,244,2,--a 245,--b 3
3.889768,484,1,--a 485,--b 2
2.344464,577,3,--a 578,--b 4
1.605121,476,4,--a 477,--b 5
2.14791,785,5,--a 786,--b 6
0.380933,171,9,--a 172,--b 10
4.966889,621,1,--a 622,--b 2
4.283912,796,2,--a 797,--b 3
3.228693,987,4,--a 988,--b 5
0.374023,110,9,--a 111,--b 10
0.18868,26,4,--a 27,--b 5
1.463201,589,6,--a 590,--b 7
1.685594,406,3,--a 407,--b 4
0.239142,77,9,--a 78,--b 10
2.832276,707,3,--a 708,--b 4
0.388928,104,4,--a 105,--b 5
1.580179,870,9,--a 871,--b 10
6.680627,824,1,--a 825,--b 2
1.390139,815,9,--a 816,--b 10
12.742452,801,0,--a 802,--b 1
0.771699,355,8,--a 356,--b 9
1.305055,438,5,--a 439,--b 6
0.308039,70,8,--a 71,--b 9
1.82972,663,5,--a 664,--b 6
0.188153,12,6,--a 13,--b 7
1.792649,842,7,--a 843,--b 8
0.379255,108,6,--a 109,--b 7
2.638336,983,5,--a 984,--b 6
1.429681,650,7,--a 651,--b 8
3.920564,724,2,--a 725,--b 3
1.497674,751,8,--a 752,--b 9
3.324642,988,4,--a 989,--b 5
1.302962,630,8,--a 631,--b 9
1.781776,793,7,--a 794,--b 8
1.246023,476,6,--a 477,--b 7
1.564152,845,9,--a 846,--b 10
0.860449,274,5,--a 275,--b 6
3.541687,872,3,--a 873,--b 4
6.799033,850,1,--a 851,--b 2
0.608819,249,7,--a 250,--b 8
1.029644,583,9,--a 584,--b 10
5.487658,344,0,--a 345,--b 1
1.41836,506,5,--a 507,--b 6
0.4877,186,7,--a 187,--b 8
0.670166,217,5,--a 218,--b 6
2.723613,816,4,--a 817,--b 5
1.580568,901,9,--a 902,--b 10
2.493821,718,4,--a 719,--b 5
9.006519,569,0,--a 570,--b 1
2.167091,529,3,--a 530,--b 4
0.408437,87,3,--a 88,--b 4
1.770371,737,6,--a 738,--b 7
1.041836,500,8,--a 501,--b 9
3.186677,776,3,--a 777,--b 4
1.46289,707,7,--a 708,--b 8
1.408335,661,7,--a 662,--b 8
7.439686,458,0,--a 459,--b 1
0.468796,95,4,--a 96,--b 5
0.645228,226,6,--a 227,--b 7
2.919376,708,3,--a 709,--b 4
0.638469,313,9,--a 314,--b 10
0.96756,377,7,--a 378,--b 8
1.067553,566,8,--a 567,--b 9
0.923347,352,6,--a 353,--b 7
1.498562,763,8,--a 764,--b 9
0.970321,338,5,--a 339,--b 6
1.457581,719,7,--a 720,--b 8
0.980081,277,4,--a 278,--b 5
1.080945,257,3,--a 258,--b 4
0.545452,123,3,--a 124,--b 4
2.580602,323,1,--a 324,--b 2
5.198158,973,2,--a 974,--b 3
0.8898,196,3,--a 197,--b 4
1.600391,756,7,--a 757,--b 8
0.560014,283,9,--a 284,--b 10
2.00951,611,4,--a 612,--b 5
0.499081,102,3,--a 103,--b 4
2.022748,369,2,--a 370,--b 3
4.933667,309,0,--a 310,--b 1
1.358975,725,8,--a 726,--b 9
0.468484,129,4,--a 130,--b 5
0.799619,46,0,--a 47,--b 1
1.929889,566,4,--a 567,--b 5
3.907592,714,2,--a 715,--b 3
1.464502,653,7,--a 654,--b 8
1.765767,105,0,--a 106,--b 1
2.097875,587,4,--a 588,--b 5
1.278274,480,7,--a 481,--b 8
1.289297,451,5,--a 452,--b 6
3.166295,188,0,--a 189,--b 1
0.629199,258,7,--a 259,--b 8
0.990288,116,1,--a 117,--b 2
0.958312,410,7,--a 411,--b 8
0.221244,75,9,--a 76,--b 10
10.328603,644,0,--a 645,--b 1
0.856608,155,2,--a 156,--b 3
1.638236,830,9,--a 831,--b 10
3.297706,971,4,--a 972,--b 5
0.3441,121,8,--a 122,--b 9
1.937019,782,6,--a 783,--b 7
1.182384,620,9,--a 621,--b 10
1.330766,809,9,--a 810,--b 10
0.560976,231,8,--a 232,--b 9
1.944948,930,7,--a 931,--b 8
0.551697,304,9,--a 305,--b 10
1.459729,439,4,--a 440,--b 5
1.078365,582,9,--a 583,--b 10
0.248669,61,9,--a 62,--b 10
7.890944,983,1,--a 984,--b 2
3.960474,970,3,--a 971,--b 4
2.727683,640,3,--a 641,--b 4
0.890944,160,3,--a 161,--b 4
0.442465,177,8,--a 178,--b 9
0.484221,76,2,--a 77,--b 3
0.842516,461,9,--a 462,--b 10
1.628939,481,4,--a 482,--b 5
0.220002,33,3,--a 34,--b 4
1.060885,295,4,--a 296,--b 5
0.407796,72,3,--a 73,--b 4
3.120412,946,4,--a 947,--b 5
1.410841,806,9,--a 807,--b 10
2.85205,677,3,--a 678,--b 4
3.457128,435,1,--a 436,--b 2
2.259252,557,3,--a 558,--b 4
3.61947,663,2,--a 664,--b 3
3.05395,930,4,--a 931,--b 5
4.521573,846,2,--a 847,--b 3
1.219317,73,0,--a 74,--b 1
1.018162,609,9,--a 610,--b 10
3.141281,943,4,--a 944,--b 5
3.572555,449,1,--a 450,--b 2
1.61651,479,4,--a 480,--b 5
1.735673,716,6,--a 717,--b 7
3.146686,965,4,--a 966,--b 5
0.952491,512,8,--a 513,--b 9
1.092956,505,7,--a 506,--b 8
0.264691,82,9,--a 83,--b 10
0.2351,40,6,--a 41,--b 7
2.077601,752,5,--a 753,--b 6
0.295761,26,1,--a 27,--b 2
0.451249,234,9,--a 235,--b 10
9.761955,601,0,--a 602,--b 1
2.567821,783,4,--a 784,--b 5
9.378305,590,0,--a 591,--b 1
4.176432,781,2,--a 782,--b 3
0.991001,481,8,--a 482,--b 9
1.381715,667,7,--a 668,--b 8
3.075657,938,4,--a 939,--b 5
0.408393,185,9,--a 186,--b 10
1.03314,446,7,--a 447,--b 8
1.354123,481,5,--a 482,--b 6
1.220029,418,5,--a 419,--b 6
2.653743,328,1,--a 329,--b 2
4.66323,878,2,--a 879,--b 3
0.88737,337,6,--a 338,--b 7
1.584437,710,7,--a 711,--b 8
2.830628,705,3,--a 706,--b 4
1.093891,513,8,--a 514,--b 9
2.860682,704,3,--a 705,--b 4
