time,var_1_int,var_2_int,var_1_value,var_2_value
0.062819,50,8,--n 6000,--pct 80
0.06369,50,9,--n 6000,--pct 90
0.062348,50,10,--n 6000,--pct 100
0.063835,52,0,--n 6200,--pct 0
0.063521,52,1,--n 6200,--pct 10
0.063159,52,2,--n 6200,--pct 20
0.063257,52,3,--n 6200,--pct 30
0.062997,52,4,--n 6200,--pct 40
0.06346,52,5,--n 6200,--pct 50
0.062175,52,6,--n 6200,--pct 60
0.063085,52,7,--n 6200,--pct 70
0.062928,52,8,--n 6200,--pct 80
0.063438,52,9,--n 6200,--pct 90
0.063192,52,10,--n 6200,--pct 100
0.064009,54,0,--n 6400,--pct 0
0.06291,54,1,--n 6400,--pct 10
0.079875,54,2,--n 6400,--pct 20
0.06392,54,3,--n 6400,--pct 30
0.078944,54,4,--n 6400,--pct 40
0.07878,54,5,--n 6400,--pct 50
0.062417,54,6,--n 6400,--pct 60
0.079263,54,7,--n 6400,--pct 70
0.062351,54,8,--n 6400,--pct 80
0.06358,54,9,--n 6400,--pct 90
0.064041,54,10,--n 6400,--pct 100
0.062191,56,0,--n 6600,--pct 0
0.062988,56,1,--n 6600,--pct 10
0.062848,56,2,--n 6600,--pct 20
0.061937,56,3,--n 6600,--pct 30
0.063988,56,4,--n 6600,--pct 40
0.063754,56,5,--n 6600,--pct 50
0.061836,56,6,--n 6600,--pct 60
0.061722,56,7,--n 6600,--pct 70
0.063567,56,8,--n 6600,--pct 80
0.078041,56,9,--n 6600,--pct 90
0.061909,56,10,--n 6600,--pct 100
0.079892,58,0,--n 6800,--pct 0
0.063954,58,1,--n 6800,--pct 10
0.061985,58,2,--n 6800,--pct 20
0.062456,58,3,--n 6800,--pct 30
0.078703,58,4,--n 6800,--pct 40
0.064061,58,5,--n 6800,--pct 50
0.064641,58,6,--n 6800,--pct 60
0.062054,58,7,--n 6800,--pct 70
0.063713,58,8,--n 6800,--pct 80
0.061438,58,9,--n 6800,--pct 90
0.062918,58,10,--n 6800,--pct 100
0.061923,60,0,--n 7000,--pct 0
0.063905,60,1,--n 7000,--pct 10
0.063938,60,2,--n 7000,--pct 20
0.062144,60,3,--n 7000,--pct 30
0.063993,60,4,--n 7000,--pct 40
0.062877,60,5,--n 7000,--pct 50
0.063684,60,6,--n 7000,--pct 60
0.062824,60,7,--n 7000,--pct 70
0.064003,60,8,--n 7000,--pct 80
0.062141,60,9,--n 7000,--pct 90
0.062637,60,10,--n 7000,--pct 100
0.061537,62,0,--n 7200,--pct 0
0.063326,62,1,--n 7200,--pct 10
0.06347,62,2,--n 7200,--pct 20
0.060751,62,3,--n 7200,--pct 30
0.062375,62,4,--n 7200,--pct 40
0.064462,62,5,--n 7200,--pct 50
0.079688,62,6,--n 7200,--pct 60
0.079855,62,7,--n 7200,--pct 70
0.079423,62,8,--n 7200,--pct 80
0.079888,62,9,--n 7200,--pct 90
0.063914,62,10,--n 7200,--pct 100
0.063951,64,0,--n 7400,--pct 0
0.063853,64,1,--n 7400,--pct 10
0.078989,64,2,--n 7400,--pct 20
0.062964,64,3,--n 7400,--pct 30
0.063039,64,4,--n 7400,--pct 40
0.062849,64,5,--n 7400,--pct 50
0.062832,64,6,--n 7400,--pct 60
0.064026,64,7,--n 7400,--pct 70
0.063458,64,8,--n 7400,--pct 80
0.080306,64,9,--n 7400,--pct 90
0.06269,64,10,--n 7400,--pct 100
0.063859,66,0,--n 7600,--pct 0
0.080107,66,1,--n 7600,--pct 10
0.063768,66,2,--n 7600,--pct 20
0.079186,66,3,--n 7600,--pct 30
0.07868,66,4,--n 7600,--pct 40
0.06185,66,5,--n 7600,--pct 50
0.062766,66,6,--n 7600,--pct 60
0.063921,66,7,--n 7600,--pct 70
0.063107,66,8,--n 7600,--pct 80
0.062769,66,9,--n 7600,--pct 90
0.063066,66,10,--n 7600,--pct 100
0.061034,68,0,--n 7800,--pct 0
0.063772,68,1,--n 7800,--pct 10
0.063995,68,2,--n 7800,--pct 20
0.063555,68,3,--n 7800,--pct 30
0.062663,68,4,--n 7800,--pct 40
0.06163,68,5,--n 7800,--pct 50
0.061261,68,6,--n 7800,--pct 60
0.063222,68,7,--n 7800,--pct 70
0.063155,68,8,--n 7800,--pct 80
0.063031,68,9,--n 7800,--pct 90
0.061133,68,10,--n 7800,--pct 100
0.063575,70,0,--n 8000,--pct 0
0.0621,70,1,--n 8000,--pct 10
0.063203,70,2,--n 8000,--pct 20
0.063371,70,3,--n 8000,--pct 30
0.064122,70,4,--n 8000,--pct 40
0.062815,70,5,--n 8000,--pct 50
0.062976,70,6,--n 8000,--pct 60
0.080198,70,7,--n 8000,--pct 70
0.062823,70,8,--n 8000,--pct 80
0.06279,70,9,--n 8000,--pct 90
0.062764,70,10,--n 8000,--pct 100
0.063,72,0,--n 8200,--pct 0
0.079903,72,1,--n 8200,--pct 10
0.07903,72,2,--n 8200,--pct 20
0.078741,72,3,--n 8200,--pct 30
0.064142,72,4,--n 8200,--pct 40
0.062745,72,5,--n 8200,--pct 50
0.079607,72,6,--n 8200,--pct 60
0.078004,72,7,--n 8200,--pct 70
0.06267,72,8,--n 8200,--pct 80
0.062029,72,9,--n 8200,--pct 90
0.060862,72,10,--n 8200,--pct 100
0.062,74,0,--n 8400,--pct 0
0.063983,74,1,--n 8400,--pct 10
0.079857,74,2,--n 8400,--pct 20
0.063994,74,3,--n 8400,--pct 30
0.063905,74,4,--n 8400,--pct 40
0.062938,74,5,--n 8400,--pct 50
0.063925,74,6,--n 8400,--pct 60
0.080028,74,7,--n 8400,--pct 70
0.062808,74,8,--n 8400,--pct 80
0.062,74,9,--n 8400,--pct 90
0.062978,74,10,--n 8400,--pct 100
0.062767,76,0,--n 8600,--pct 0
0.062784,76,1,--n 8600,--pct 10
0.06305,76,2,--n 8600,--pct 20
0.06403,76,3,--n 8600,--pct 30
0.063912,76,4,--n 8600,--pct 40
0.062814,76,5,--n 8600,--pct 50
0.064098,76,6,--n 8600,--pct 60
0.06399,76,7,--n 8600,--pct 70
0.063356,76,8,--n 8600,--pct 80
0.062477,76,9,--n 8600,--pct 90
0.062228,76,10,--n 8600,--pct 100
0.063436,78,0,--n 8800,--pct 0
0.063214,78,1,--n 8800,--pct 10
0.063405,78,2,--n 8800,--pct 20
0.062905,78,3,--n 8800,--pct 30
0.06276,78,4,--n 8800,--pct 40
0.063767,78,5,--n 8800,--pct 50
0.063826,78,6,--n 8800,--pct 60
0.06317,78,7,--n 8800,--pct 70
0.062596,78,8,--n 8800,--pct 80
0.064332,78,9,--n 8800,--pct 90
0.062746,78,10,--n 8800,--pct 100
0.063438,80,0,--n 9000,--pct 0
0.063608,80,1,--n 9000,--pct 10
0.063508,80,2,--n 9000,--pct 20
0.063009,80,3,--n 9000,--pct 30
0.063771,80,4,--n 9000,--pct 40
0.062891,80,5,--n 9000,--pct 50
0.079433,80,6,--n 9000,--pct 60
0.063442,80,7,--n 9000,--pct 70
0.064233,80,8,--n 9000,--pct 80
0.063599,80,9,--n 9000,--pct 90
0.063911,80,10,--n 9000,--pct 100
0.063297,82,0,--n 9200,--pct 0
0.063175,82,1,--n 9200,--pct 10
0.061978,82,2,--n 9200,--pct 20
0.063796,82,3,--n 9200,--pct 30
0.062659,82,4,--n 9200,--pct 40
0.060149,82,5,--n 9200,--pct 50
0.063487,82,6,--n 9200,--pct 60
0.062706,82,7,--n 9200,--pct 70
0.062563,82,8,--n 9200,--pct 80
0.061135,82,9,--n 9200,--pct 90
0.062732,82,10,--n 9200,--pct 100
0.062358,84,0,--n 9400,--pct 0
0.062793,84,1,--n 9400,--pct 10
0.06287,84,2,--n 9400,--pct 20
0.062839,84,3,--n 9400,--pct 30
0.063962,84,4,--n 9400,--pct 40
0.063905,84,5,--n 9400,--pct 50
0.063089,84,6,--n 9400,--pct 60
0.062804,84,7,--n 9400,--pct 70
0.063139,84,8,--n 9400,--pct 80
0.063611,84,9,--n 9400,--pct 90
0.062988,84,10,--n 9400,--pct 100
0.062915,86,0,--n 9600,--pct 0
0.063131,86,1,--n 9600,--pct 10
0.063055,86,2,--n 9600,--pct 20
0.063243,86,3,--n 9600,--pct 30
0.063238,86,4,--n 9600,--pct 40
0.063402,86,5,--n 9600,--pct 50
0.062742,86,6,--n 9600,--pct 60
0.063171,86,7,--n 9600,--pct 70
0.063986,86,8,--n 9600,--pct 80
0.064439,86,9,--n 9600,--pct 90
0.062245,86,10,--n 9600,--pct 100
0.064121,88,0,--n 9800,--pct 0
0.063885,88,1,--n 9800,--pct 10
0.063978,88,2,--n 9800,--pct 20
0.063781,88,3,--n 9800,--pct 30
0.060921,88,4,--n 9800,--pct 40
0.06374,88,5,--n 9800,--pct 50
0.062444,88,6,--n 9800,--pct 60
0.06349,88,7,--n 9800,--pct 70
0.062912,88,8,--n 9800,--pct 80
0.062022,88,9,--n 9800,--pct 90
0.062517,88,10,--n 9800,--pct 100
0.063474,90,0,--n 10000,--pct 0
0.062754,90,1,--n 10000,--pct 10
0.062877,90,2,--n 10000,--pct 20
0.061763,90,3,--n 10000,--pct 30
0.062782,90,4,--n 10000,--pct 40
0.063597,90,5,--n 10000,--pct 50
0.063883,90,6,--n 10000,--pct 60
0.063939,90,7,--n 10000,--pct 70
0.060871,90,8,--n 10000,--pct 80
0.063318,90,9,--n 10000,--pct 90
0.063688,90,10,--n 10000,--pct 100
