time,var_1_int,var_2_int,var_1_value,var_2_value
0.391662,48,132,--a -76.00,--b -34.00
0.3909,48,144,--a -76.00,--b -28.00
0.394535,48,156,--a -76.00,--b -22.00
0.409634,48,168,--a -76.00,--b -16.00
0.395311,48,180,--a -76.00,--b -10.00
0.391859,48,192,--a -76.00,--b -4.00
0.390474,48,204,--a -76.00,--b 2.00
0.404492,48,216,--a -76.00,--b 8.00
0.39305,48,228,--a -76.00,--b 14.00
0.392594,48,240,--a -76.00,--b 20.00
0.392362,48,252,--a -76.00,--b 26.00
0.391282,48,264,--a -76.00,--b 32.00
0.391764,48,276,--a -76.00,--b 38.00
0.392344,48,288,--a -76.00,--b 44.00
0.398415,48,300,--a -76.00,--b 50.00
0.389425,48,312,--a -76.00,--b 56.00
0.391508,48,324,--a -76.00,--b 62.00
0.391459,48,336,--a -76.00,--b 68.00
0.392644,48,348,--a -76.00,--b 74.00
0.406366,48,360,--a -76.00,--b 80.00
0.412461,48,372,--a -76.00,--b 86.00
0.423228,48,384,--a -76.00,--b 92.00
0.436179,48,396,--a -76.00,--b 98.00
0.436874,60,0,--a -70.00,--b -100.00
0.41996,60,12,--a -70.00,--b -94.00
0.428871,60,24,--a -70.00,--b -88.00
0.391496,60,36,--a -70.00,--b -82.00
0.391501,60,48,--a -70.00,--b -76.00
0.392802,60,60,--a -70.00,--b -70.00
0.379329,60,72,--a -70.00,--b -64.00
0.379278,60,84,--a -70.00,--b -58.00
0.378899,60,96,--a -70.00,--b -52.00
0.38079,60,108,--a -70.00,--b -46.00
0.375451,60,120,--a -70.00,--b -40.00
0.375025,60,132,--a -70.00,--b -34.00
0.372441,60,144,--a -70.00,--b -28.00
0.375625,60,156,--a -70.00,--b -22.00
0.382727,60,168,--a -70.00,--b -16.00
0.388441,60,180,--a -70.00,--b -10.00
0.393729,60,192,--a -70.00,--b -4.00
0.42049,60,204,--a -70.00,--b 2.00
0.389887,60,216,--a -70.00,--b 8.00
0.411111,60,228,--a -70.00,--b 14.00
0.376475,60,240,--a -70.00,--b 20.00
0.382915,60,252,--a -70.00,--b 26.00
0.389514,60,264,--a -70.00,--b 32.00
0.391201,60,276,--a -70.00,--b 38.00
0.389599,60,288,--a -70.00,--b 44.00
0.392053,60,300,--a -70.00,--b 50.00
0.3908,60,312,--a -70.00,--b 56.00
0.392048,60,324,--a -70.00,--b 62.00
0.392006,60,336,--a -70.00,--b 68.00
0.404741,60,348,--a -70.00,--b 74.00
0.405794,60,360,--a -70.00,--b 80.00
0.408818,60,372,--a -70.00,--b 86.00
0.407337,60,384,--a -70.00,--b 92.00
0.415761,60,396,--a -70.00,--b 98.00
0.422036,72,0,--a -64.00,--b -100.00
0.421035,72,12,--a -64.00,--b -94.00
0.422561,72,24,--a -64.00,--b -88.00
0.405299,72,36,--a -64.00,--b -82.00
0.409824,72,48,--a -64.00,--b -76.00
0.381557,72,60,--a -64.00,--b -70.00
0.375592,72,72,--a -64.00,--b -64.00
0.396791,72,84,--a -64.00,--b -58.00
0.373473,72,96,--a -64.00,--b -52.00
0.376974,72,108,--a -64.00,--b -46.00
0.407363,72,120,--a -64.00,--b -40.00
0.380582,72,132,--a -64.00,--b -34.00
0.363645,72,144,--a -64.00,--b -28.00
0.377239,72,156,--a -64.00,--b -22.00
0.375103,72,168,--a -64.00,--b -16.00
0.374355,72,180,--a -64.00,--b -10.00
0.35845,72,192,--a -64.00,--b -4.00
0.381343,72,204,--a -64.00,--b 2.00
0.376288,72,216,--a -64.00,--b 8.00
0.36237,72,228,--a -64.00,--b 14.00
0.376611,72,240,--a -64.00,--b 20.00
0.36114,72,252,--a -64.00,--b 26.00
0.359695,72,264,--a -64.00,--b 32.00
0.362184,72,276,--a -64.00,--b 38.00
0.383604,72,288,--a -64.00,--b 44.00
0.379705,72,300,--a -64.00,--b 50.00
0.398212,72,312,--a -64.00,--b 56.00
0.376702,72,324,--a -64.00,--b 62.00
0.378561,72,336,--a -64.00,--b 68.00
0.388413,72,348,--a -64.00,--b 74.00
0.412402,72,360,--a -64.00,--b 80.00
0.456023,72,372,--a -64.00,--b 86.00
0.409949,72,384,--a -64.00,--b 92.00
0.408926,72,396,--a -64.00,--b 98.00
0.407412,84,0,--a -58.00,--b -100.00
0.405354,84,12,--a -58.00,--b -94.00
0.397235,84,24,--a -58.00,--b -88.00
0.40549,84,36,--a -58.00,--b -82.00
0.407026,84,48,--a -58.00,--b -76.00
0.390952,84,60,--a -58.00,--b -70.00
0.393884,84,72,--a -58.00,--b -64.00
0.363433,84,84,--a -58.00,--b -58.00
0.365676,84,96,--a -58.00,--b -52.00
0.382795,84,108,--a -58.00,--b -46.00
0.349932,84,120,--a -58.00,--b -40.00
0.34601,84,132,--a -58.00,--b -34.00
0.349947,84,144,--a -58.00,--b -28.00
0.3489,84,156,--a -58.00,--b -22.00
0.347976,84,168,--a -58.00,--b -16.00
0.365108,84,180,--a -58.00,--b -10.00
0.343723,84,192,--a -58.00,--b -4.00
0.342076,84,204,--a -58.00,--b 2.00
0.343248,84,216,--a -58.00,--b 8.00
0.349582,84,228,--a -58.00,--b 14.00
0.348751,84,240,--a -58.00,--b 20.00
0.359297,84,252,--a -58.00,--b 26.00
0.362292,84,264,--a -58.00,--b 32.00
0.359533,84,276,--a -58.00,--b 38.00
0.389415,84,288,--a -58.00,--b 44.00
0.390373,84,300,--a -58.00,--b 50.00
0.376303,84,312,--a -58.00,--b 56.00
0.390442,84,324,--a -58.00,--b 62.00
0.392313,84,336,--a -58.00,--b 68.00
0.374273,84,348,--a -58.00,--b 74.00
0.421683,84,360,--a -58.00,--b 80.00
0.393163,84,372,--a -58.00,--b 86.00
0.40679,84,384,--a -58.00,--b 92.00
0.405011,84,396,--a -58.00,--b 98.00
0.413803,96,0,--a -52.00,--b -100.00
0.422826,96,12,--a -52.00,--b -94.00
0.408488,96,24,--a -52.00,--b -88.00
0.39336,96,36,--a -52.00,--b -82.00
0.387801,96,48,--a -52.00,--b -76.00
0.425626,96,60,--a -52.00,--b -70.00
0.373742,96,72,--a -52.00,--b -64.00
0.36001,96,84,--a -52.00,--b -58.00
0.363552,96,96,--a -52.00,--b -52.00
0.342491,96,108,--a -52.00,--b -46.00
0.344406,96,120,--a -52.00,--b -40.00
0.344057,96,132,--a -52.00,--b -34.00
0.349705,96,144,--a -52.00,--b -28.00
0.350168,96,156,--a -52.00,--b -22.00
0.342597,96,168,--a -52.00,--b -16.00
0.345144,96,180,--a -52.00,--b -10.00
0.344671,96,192,--a -52.00,--b -4.00
0.344902,96,204,--a -52.00,--b 2.00
0.344515,96,216,--a -52.00,--b 8.00
0.348465,96,228,--a -52.00,--b 14.00
0.362832,96,240,--a -52.00,--b 20.00
0.363081,96,252,--a -52.00,--b 26.00
0.344537,96,264,--a -52.00,--b 32.00
0.342389,96,276,--a -52.00,--b 38.00
0.343277,96,288,--a -52.00,--b 44.00
0.34426,96,300,--a -52.00,--b 50.00
0.361116,96,312,--a -52.00,--b 56.00
0.363766,96,324,--a -52.00,--b 62.00
0.376782,96,336,--a -52.00,--b 68.00
0.390043,96,348,--a -52.00,--b 74.00
0.406322,96,360,--a -52.00,--b 80.00
0.391056,96,372,--a -52.00,--b 86.00
0.418029,96,384,--a -52.00,--b 92.00
0.412467,96,396,--a -52.00,--b 98.00
0.421516,108,0,--a -46.00,--b -100.00
0.438515,108,12,--a -46.00,--b -94.00
0.421455,108,24,--a -46.00,--b -88.00
0.407154,108,36,--a -46.00,--b -82.00
0.40592,108,48,--a -46.00,--b -76.00
0.394504,108,60,--a -46.00,--b -70.00
0.366517,108,72,--a -46.00,--b -64.00
0.378388,108,84,--a -46.00,--b -58.00
0.350378,108,96,--a -46.00,--b -52.00
0.348558,108,108,--a -46.00,--b -46.00
0.331002,108,120,--a -46.00,--b -40.00
0.365681,108,132,--a -46.00,--b -34.00
0.33083,108,144,--a -46.00,--b -28.00
0.342881,108,156,--a -46.00,--b -22.00
0.328338,108,168,--a -46.00,--b -16.00
0.326288,108,180,--a -46.00,--b -10.00
0.328658,108,192,--a -46.00,--b -4.00
0.329003,108,204,--a -46.00,--b 2.00
0.326621,108,216,--a -46.00,--b 8.00
0.329054,108,228,--a -46.00,--b 14.00
0.326869,108,240,--a -46.00,--b 20.00
0.329184,108,252,--a -46.00,--b 26.00
0.326912,108,264,--a -46.00,--b 32.00
0.329594,108,276,--a -46.00,--b 38.00
0.325876,108,288,--a -46.00,--b 44.00
0.345495,108,300,--a -46.00,--b 50.00
0.365111,108,312,--a -46.00,--b 56.00
0.373997,108,324,--a -46.00,--b 62.00
0.373796,108,336,--a -46.00,--b 68.00
0.377216,108,348,--a -46.00,--b 74.00
0.409333,108,360,--a -46.00,--b 80.00
0.409049,108,372,--a -46.00,--b 86.00
0.412487,108,384,--a -46.00,--b 92.00
0.408153,108,396,--a -46.00,--b 98.00
0.420577,120,0,--a -40.00,--b -100.00
0.407726,120,12,--a -40.00,--b -94.00
0.39264,120,24,--a -40.00,--b -88.00
0.392233,120,36,--a -40.00,--b -82.00
0.398105,120,48,--a -40.00,--b -76.00
0.375718,120,60,--a -40.00,--b -70.00
0.361733,120,72,--a -40.00,--b -64.00
0.346666,120,84,--a -40.00,--b -58.00
0.361235,120,96,--a -40.00,--b -52.00
0.341741,120,108,--a -40.00,--b -46.00
0.348032,120,120,--a -40.00,--b -40.00
0.318262,120,132,--a -40.00,--b -34.00
0.312664,120,144,--a -40.00,--b -28.00
0.310896,120,156,--a -40.00,--b -22.00
0.313219,120,168,--a -40.00,--b -16.00
0.313486,120,180,--a -40.00,--b -10.00
0.310274,120,192,--a -40.00,--b -4.00
0.312991,120,204,--a -40.00,--b 2.00
0.317458,120,216,--a -40.00,--b 8.00
0.33175,120,228,--a -40.00,--b 14.00
0.329456,120,240,--a -40.00,--b 20.00
0.314042,120,252,--a -40.00,--b 26.00
0.313683,120,264,--a -40.00,--b 32.00
0.3117,120,276,--a -40.00,--b 38.00
0.330176,120,288,--a -40.00,--b 44.00
0.348661,120,300,--a -40.00,--b 50.00
0.342409,120,312,--a -40.00,--b 56.00
0.356659,120,324,--a -40.00,--b 62.00
0.359052,120,336,--a -40.00,--b 68.00
0.377031,120,348,--a -40.00,--b 74.00
0.39019,120,360,--a -40.00,--b 80.00
0.389577,120,372,--a -40.00,--b 86.00
0.411927,120,384,--a -40.00,--b 92.00
0.404952,120,396,--a -40.00,--b 98.00
0.4074,132,0,--a -34.00,--b -100.00
0.422982,132,12,--a -34.00,--b -94.00
0.406845,132,24,--a -34.00,--b -88.00
0.404643,132,36,--a -34.00,--b -82.00
0.397447,132,48,--a -34.00,--b -76.00
0.373747,132,60,--a -34.00,--b -70.00
0.360158,132,72,--a -34.00,--b -64.00
0.345541,132,84,--a -34.00,--b -58.00
0.34477,132,96,--a -34.00,--b -52.00
0.328806,132,108,--a -34.00,--b -46.00
0.318146,132,120,--a -34.00,--b -40.00
0.319362,132,132,--a -34.00,--b -34.00
0.296763,132,144,--a -34.00,--b -28.00
0.28167,132,156,--a -34.00,--b -22.00
0.281486,132,168,--a -34.00,--b -16.00
0.282697,132,180,--a -34.00,--b -10.00
0.282017,132,192,--a -34.00,--b -4.00
0.283142,132,204,--a -34.00,--b 2.00
0.282682,132,216,--a -34.00,--b 8.00
0.287829,132,228,--a -34.00,--b 14.00
0.283244,132,240,--a -34.00,--b 20.00
0.297796,132,252,--a -34.00,--b 26.00
0.297365,132,264,--a -34.00,--b 32.00
0.311309,132,276,--a -34.00,--b 38.00
0.330689,132,288,--a -34.00,--b 44.00
0.32791,132,300,--a -34.00,--b 50.00
0.347355,132,312,--a -34.00,--b 56.00
0.367544,132,324,--a -34.00,--b 62.00
0.363983,132,336,--a -34.00,--b 68.00
0.379996,132,348,--a -34.00,--b 74.00
0.406251,132,360,--a -34.00,--b 80.00
0.40981,132,372,--a -34.00,--b 86.00
0.408665,132,384,--a -34.00,--b 92.00
0.414598,132,396,--a -34.00,--b 98.00
0.423104,144,0,--a -28.00,--b -100.00
0.420459,144,12,--a -28.00,--b -94.00
0.40782,144,24,--a -28.00,--b -88.00
0.40692,144,36,--a -28.00,--b -82.00
0.391045,144,48,--a -28.00,--b -76.00
0.364823,144,60,--a -28.00,--b -70.00
0.367622,144,72,--a -28.00,--b -64.00
0.352088,144,84,--a -28.00,--b -58.00
0.334789,144,96,--a -28.00,--b -52.00
0.335952,144,108,--a -28.00,--b -46.00
0.316454,144,120,--a -28.00,--b -40.00
0.295086,144,132,--a -28.00,--b -34.00
0.285084,144,144,--a -28.00,--b -28.00
0.281814,144,156,--a -28.00,--b -22.00
0.281354,144,168,--a -28.00,--b -16.00
0.284999,144,180,--a -28.00,--b -10.00
0.269763,144,192,--a -28.00,--b -4.00
0.264535,144,204,--a -28.00,--b 2.00
0.266229,144,216,--a -28.00,--b 8.00
0.26726,144,228,--a -28.00,--b 14.00
0.26526,144,240,--a -28.00,--b 20.00
0.281887,144,252,--a -28.00,--b 26.00
0.282579,144,264,--a -28.00,--b 32.00
0.301447,144,276,--a -28.00,--b 38.00
0.327195,144,288,--a -28.00,--b 44.00
0.345739,144,300,--a -28.00,--b 50.00
0.364807,144,312,--a -28.00,--b 56.00
0.361809,144,324,--a -28.00,--b 62.00
0.363695,144,336,--a -28.00,--b 68.00
0.376744,144,348,--a -28.00,--b 74.00
0.377391,144,360,--a -28.00,--b 80.00
0.411068,144,372,--a -28.00,--b 86.00
0.407068,144,384,--a -28.00,--b 92.00
0.40567,144,396,--a -28.00,--b 98.00
0.41332,156,0,--a -22.00,--b -100.00
0.426119,156,12,--a -22.00,--b -94.00
0.393786,156,24,--a -22.00,--b -88.00
0.389367,156,36,--a -22.00,--b -82.00
0.376541,156,48,--a -22.00,--b -76.00
0.357808,156,60,--a -22.00,--b -70.00
0.365117,156,72,--a -22.00,--b -64.00
0.345178,156,84,--a -22.00,--b -58.00
0.329079,156,96,--a -22.00,--b -52.00
0.329017,156,108,--a -22.00,--b -46.00
0.314509,156,120,--a -22.00,--b -40.00
0.297358,156,132,--a -22.00,--b -34.00
0.281327,156,144,--a -22.00,--b -28.00
0.285743,156,156,--a -22.00,--b -22.00
0.253749,156,168,--a -22.00,--b -16.00
0.254857,156,180,--a -22.00,--b -10.00
0.250378,156,192,--a -22.00,--b -4.00
0.266665,156,204,--a -22.00,--b 2.00
0.267663,156,216,--a -22.00,--b 8.00
0.252734,156,228,--a -22.00,--b 14.00
0.266172,156,240,--a -22.00,--b 20.00
0.267816,156,252,--a -22.00,--b 26.00
0.285306,156,264,--a -22.00,--b 32.00
0.300892,156,276,--a -22.00,--b 38.00
0.329178,156,288,--a -22.00,--b 44.00
0.361314,156,300,--a -22.00,--b 50.00
0.356833,156,312,--a -22.00,--b 56.00
0.375479,156,324,--a -22.00,--b 62.00
0.379036,156,336,--a -22.00,--b 68.00
0.378862,156,348,--a -22.00,--b 74.00
0.381294,156,360,--a -22.00,--b 80.00
0.406147,156,372,--a -22.00,--b 86.00
0.422546,156,384,--a -22.00,--b 92.00
0.421059,156,396,--a -22.00,--b 98.00
0.420554,168,0,--a -16.00,--b -100.00
0.40817,168,12,--a -16.00,--b -94.00
0.39739,168,24,--a -16.00,--b -88.00
0.390358,168,36,--a -16.00,--b -82.00
0.374766,168,48,--a -16.00,--b -76.00
0.360869,168,60,--a -16.00,--b -70.00
0.362153,168,72,--a -16.00,--b -64.00
0.342761,168,84,--a -16.00,--b -58.00
0.331722,168,96,--a -16.00,--b -52.00
0.310773,168,108,--a -16.00,--b -46.00
0.315227,168,120,--a -16.00,--b -40.00
0.297142,168,132,--a -16.00,--b -34.00
0.280652,168,144,--a -16.00,--b -28.00
0.252511,168,156,--a -16.00,--b -22.00
0.249436,168,168,--a -16.00,--b -16.00
0.234735,168,180,--a -16.00,--b -10.00
0.23681,168,192,--a -16.00,--b -4.00
0.2387,168,204,--a -16.00,--b 2.00
0.235467,168,216,--a -16.00,--b 8.00
0.237217,168,228,--a -16.00,--b 14.00
0.251952,168,240,--a -16.00,--b 20.00
0.268122,168,252,--a -16.00,--b 26.00
0.296294,168,264,--a -16.00,--b 32.00
0.328118,168,276,--a -16.00,--b 38.00
0.315311,168,288,--a -16.00,--b 44.00
0.332514,168,300,--a -16.00,--b 50.00
0.347338,168,312,--a -16.00,--b 56.00
0.375357,168,324,--a -16.00,--b 62.00
0.379016,168,336,--a -16.00,--b 68.00
0.438236,168,348,--a -16.00,--b 74.00
0.375246,168,360,--a -16.00,--b 80.00
0.395685,168,372,--a -16.00,--b 86.00
0.396445,168,384,--a -16.00,--b 92.00
0.407866,168,396,--a -16.00,--b 98.00
0.405192,180,0,--a -10.00,--b -100.00
0.420468,180,12,--a -10.00,--b -94.00
0.389094,180,24,--a -10.00,--b -88.00
0.396657,180,36,--a -10.00,--b -82.00
0.397065,180,48,--a -10.00,--b -76.00
0.363674,180,60,--a -10.00,--b -70.00
0.360295,180,72,--a -10.00,--b -64.00
0.344812,180,84,--a -10.00,--b -58.00
0.342999,180,96,--a -10.00,--b -52.00
0.313067,180,108,--a -10.00,--b -46.00
0.315179,180,120,--a -10.00,--b -40.00
0.287289,180,132,--a -10.00,--b -34.00
0.267568,180,144,--a -10.00,--b -28.00
0.251067,180,156,--a -10.00,--b -22.00
0.235185,180,168,--a -10.00,--b -16.00
0.233541,180,180,--a -10.00,--b -10.00
0.222837,180,192,--a -10.00,--b -4.00
0.235312,180,204,--a -10.00,--b 2.00
0.250738,180,216,--a -10.00,--b 8.00
0.235538,180,228,--a -10.00,--b 14.00
0.25104,180,240,--a -10.00,--b 20.00
0.268492,180,252,--a -10.00,--b 26.00
0.280404,180,264,--a -10.00,--b 32.00
0.299191,180,276,--a -10.00,--b 38.00
0.314334,180,288,--a -10.00,--b 44.00
0.330425,180,300,--a -10.00,--b 50.00
0.359322,180,312,--a -10.00,--b 56.00
0.374255,180,324,--a -10.00,--b 62.00
0.378035,180,336,--a -10.00,--b 68.00
0.392811,180,348,--a -10.00,--b 74.00
0.377388,180,360,--a -10.00,--b 80.00
0.398585,180,372,--a -10.00,--b 86.00
0.410695,180,384,--a -10.00,--b 92.00
0.439642,180,396,--a -10.00,--b 98.00
0.393406,192,0,--a -4.00,--b -100.00
0.439403,192,12,--a -4.00,--b -94.00
0.395899,192,24,--a -4.00,--b -88.00
0.410642,192,36,--a -4.00,--b -82.00
0.405534,192,48,--a -4.00,--b -76.00
0.407236,192,60,--a -4.00,--b -70.00
0.362534,192,72,--a -4.00,--b -64.00
0.360599,192,84,--a -4.00,--b -58.00
0.347986,192,96,--a -4.00,--b -52.00
0.33101,192,108,--a -4.00,--b -46.00
0.333579,192,120,--a -4.00,--b -40.00
0.283256,192,132,--a -4.00,--b -34.00
0.268583,192,144,--a -4.00,--b -28.00
0.254323,192,156,--a -4.00,--b -22.00
0.236396,192,168,--a -4.00,--b -16.00
0.280885,192,180,--a -4.00,--b -10.00
0.217881,192,192,--a -4.00,--b -4.00
0.174296,192,204,--a -4.00,--b 2.00
0.220493,192,216,--a -4.00,--b 8.00
0.236383,192,228,--a -4.00,--b 14.00
0.255295,192,240,--a -4.00,--b 20.00
0.317936,192,252,--a -4.00,--b 26.00
0.314725,192,264,--a -4.00,--b 32.00
0.315622,192,276,--a -4.00,--b 38.00
0.328138,192,288,--a -4.00,--b 44.00
0.341878,192,300,--a -4.00,--b 50.00
0.358089,192,312,--a -4.00,--b 56.00
0.358087,192,324,--a -4.00,--b 62.00
0.360786,192,336,--a -4.00,--b 68.00
0.374981,192,348,--a -4.00,--b 74.00
0.37644,192,360,--a -4.00,--b 80.00
0.396115,192,372,--a -4.00,--b 86.00
0.394452,192,384,--a -4.00,--b 92.00
0.454058,192,396,--a -4.00,--b 98.00
0.421842,204,0,--a 2.00,--b -100.00
0.439901,204,12,--a 2.00,--b -94.00
0.392056,204,24,--a 2.00,--b -88.00
0.393661,204,36,--a 2.00,--b -82.00
0.37638,204,48,--a 2.00,--b -76.00
0.360599,204,60,--a 2.00,--b -70.00
0.377601,204,72,--a 2.00,--b -64.00
0.359498,204,84,--a 2.00,--b -58.00
0.345079,204,96,--a 2.00,--b -52.00
0.327849,204,108,--a 2.00,--b -46.00
0.31931,204,120,--a 2.00,--b -40.00
0.27973,204,132,--a 2.00,--b -34.00
0.267368,204,144,--a 2.00,--b -28.00
0.250758,204,156,--a 2.00,--b -22.00
0.233671,204,168,--a 2.00,--b -16.00
0.204214,204,180,--a 2.00,--b -10.00
0.157399,204,192,--a 2.00,--b -4.00
0.141983,204,204,--a 2.00,--b 2.00
0.207472,204,216,--a 2.00,--b 8.00
0.239126,204,228,--a 2.00,--b 14.00
0.253313,204,240,--a 2.00,--b 20.00
0.269648,204,252,--a 2.00,--b 26.00
0.28665,204,264,--a 2.00,--b 32.00
0.301672,204,276,--a 2.00,--b 38.00
0.318321,204,288,--a 2.00,--b 44.00
0.330269,204,300,--a 2.00,--b 50.00
0.34547,204,312,--a 2.00,--b 56.00
0.396519,204,324,--a 2.00,--b 62.00
