time,var_1_int,var_2_int,var_1_value,var_2_value
15.298897,962,0,--a 963,--b 1
15.632263,963,0,--a 964,--b 1
2.278404,402,2,--a 403,--b 3
1.582575,381,3,--a 382,--b 4
15.351922,964,0,--a 965,--b 1
15.351225,959,0,--a 960,--b 1
0.440783,128,7,--a 129,--b 8
15.517311,970,0,--a 971,--b 1
0.40078,122,7,--a 123,--b 8
15.819291,972,0,--a 973,--b 1
0.3718,125,7,--a 126,--b 8
13.659783,857,0,--a 858,--b 1
7.223096,452,0,--a 453,--b 1
0.312561,123,7,--a 124,--b 8
2.160106,393,2,--a 394,--b 3
0.376518,130,7,--a 131,--b 8
3.46529,217,0,--a 218,--b 1
1.907362,691,5,--a 692,--b 6
2.140083,391,2,--a 392,--b 3
15.377769,966,0,--a 967,--b 1
0.420983,132,7,--a 133,--b 8
15.27742,960,0,--a 961,--b 1
2.518996,784,4,--a 785,--b 5
15.267644,969,0,--a 970,--b 1
3.575791,221,0,--a 222,--b 1
1.636197,382,3,--a 383,--b 4
1.969624,700,5,--a 701,--b 6
7.180286,447,0,--a 448,--b 1
1.916605,693,5,--a 694,--b 6
3.529362,220,0,--a 221,--b 1
14.019593,866,0,--a 867,--b 1
1.934662,688,5,--a 689,--b 6
1.623496,384,3,--a 385,--b 4
2.105621,389,2,--a 390,--b 3
7.17825,454,0,--a 455,--b 1
2.145038,387,2,--a 388,--b 3
15.766377,965,0,--a 966,--b 1
14.221164,868,0,--a 869,--b 1
2.624574,775,4,--a 776,--b 5
2.68441,785,4,--a 786,--b 5
2.153294,398,2,--a 399,--b 3
1.937738,704,5,--a 705,--b 6
2.121683,392,2,--a 393,--b 3
14.429937,865,0,--a 866,--b 1
1.704938,200,1,--a 201,--b 2
7.301709,451,0,--a 452,--b 1
3.747104,235,0,--a 236,--b 1
3.589317,224,0,--a 225,--b 1
1.618879,386,3,--a 387,--b 4
2.621382,780,4,--a 781,--b 5
1.653094,203,1,--a 204,--b 2
2.188107,388,2,--a 389,--b 3
3.722709,226,0,--a 227,--b 1
0.378469,124,7,--a 125,--b 8
3.834701,228,0,--a 229,--b 1
3.72429,233,0,--a 234,--b 1
0.423806,126,7,--a 127,--b 8
3.835064,229,0,--a 230,--b 1
7.173143,449,0,--a 450,--b 1
0.436393,134,7,--a 135,--b 8
2.176912,404,2,--a 405,--b 3
1.543835,373,3,--a 374,--b 4
1.88286,695,5,--a 696,--b 6
1.54633,371,3,--a 372,--b 4
1.990102,701,5,--a 702,--b 6
2.208141,395,2,--a 396,--b 3
7.180074,453,0,--a 454,--b 1
2.314286,400,2,--a 401,--b 3
1.610133,383,3,--a 384,--b 4
1.584232,376,3,--a 377,--b 4
2.170822,396,2,--a 397,--b 3
2.172454,397,2,--a 398,--b 3
3.681342,223,0,--a 224,--b 1
7.239891,448,0,--a 449,--b 1
2.352006,399,2,--a 400,--b 3
13.799149,858,0,--a 859,--b 1
0.39429,118,7,--a 119,--b 8
1.590607,385,3,--a 386,--b 4
3.704241,232,0,--a 233,--b 1
14.062892,867,0,--a 868,--b 1
1.991623,702,5,--a 703,--b 6
3.684655,230,0,--a 231,--b 1
2.211282,394,2,--a 395,--b 3
2.142548,390,2,--a 391,--b 3
1.89124,687,5,--a 688,--b 6
1.952813,694,5,--a 695,--b 6
2.545266,776,4,--a 777,--b 5
0.361873,121,7,--a 122,--b 8
3.553938,222,0,--a 223,--b 1
1.58158,387,3,--a 388,--b 4
2.539165,771,4,--a 772,--b 5
1.916347,698,5,--a 699,--b 6
2.466851,769,4,--a 770,--b 5
2.534787,767,4,--a 768,--b 5
0.455046,136,7,--a 137,--b 8
1.696362,205,1,--a 206,--b 2
1.702381,388,3,--a 389,--b 4
0.341014,135,7,--a 136,--b 8
0.420825,120,7,--a 121,--b 8
2.551717,779,4,--a 780,--b 5
1.934087,697,5,--a 698,--b 6
14.641275,854,0,--a 855,--b 1
2.577383,782,4,--a 783,--b 5
7.376127,446,0,--a 447,--b 1
1.584867,372,3,--a 373,--b 4
1.971921,696,5,--a 697,--b 6
1.611808,380,3,--a 381,--b 4
0.373025,133,7,--a 134,--b 8
1.593139,378,3,--a 379,--b 4
0.374008,129,7,--a 130,--b 8
1.563154,377,3,--a 378,--b 4
1.376817,393,4,--a 394,--b 5
1.524898,798,8,--a 799,--b 9
0.892703,424,8,--a 425,--b 9
0.878266,425,8,--a 426,--b 9
1.140545,295,4,--a 296,--b 5
1.121828,301,4,--a 302,--b 5
0.94958,423,8,--a 424,--b 9
1.481087,788,8,--a 789,--b 9
0.795436,422,8,--a 423,--b 9
1.066347,297,4,--a 298,--b 5
0.874183,418,8,--a 419,--b 9
1.440054,744,8,--a 745,--b 9
1.000373,546,9,--a 547,--b 10
0.935844,559,9,--a 560,--b 10
1.019847,561,9,--a 562,--b 10
1.405246,400,4,--a 401,--b 5
1.359686,776,9,--a 777,--b 10
1.548553,797,8,--a 798,--b 9
1.127462,305,4,--a 306,--b 5
0.905956,417,8,--a 418,--b 9
1.0775,302,4,--a 303,--b 5
0.675552,181,4,--a 182,--b 5
0.919038,412,8,--a 413,--b 9
1.73036,750,7,--a 751,--b 8
1.456367,392,4,--a 393,--b 5
1.542657,759,8,--a 760,--b 9
0.739071,180,4,--a 181,--b 5
0.669436,177,4,--a 178,--b 5
1.120674,290,4,--a 291,--b 5
0.98986,555,9,--a 556,--b 10
1.302397,774,9,--a 775,--b 10
0.530933,299,9,--a 300,--b 10
0.64368,312,9,--a 313,--b 10
0.810881,410,8,--a 411,--b 9
0.671804,173,4,--a 174,--b 5
0.674852,171,4,--a 172,--b 5
1.049804,552,9,--a 553,--b 10
1.41082,397,4,--a 398,--b 5
1.598574,801,8,--a 802,--b 9
1.031233,291,4,--a 292,--b 5
0.627408,311,9,--a 312,--b 10
0.985937,289,4,--a 290,--b 5
1.444133,761,8,--a 762,--b 9
0.841892,428,8,--a 429,--b 9
1.049217,553,9,--a 554,--b 10
1.388091,407,4,--a 408,--b 5
0.614937,174,4,--a 175,--b 5
1.56082,790,8,--a 791,--b 9
0.874012,420,8,--a 421,--b 9
0.686263,178,4,--a 179,--b 5
1.453054,750,8,--a 751,--b 9
0.685792,175,4,--a 176,--b 5
1.375627,401,4,--a 402,--b 5
1.015805,556,9,--a 557,--b 10
0.891747,426,8,--a 427,--b 9
1.031014,557,9,--a 558,--b 10
1.291613,394,4,--a 395,--b 5
0.626347,306,9,--a 307,--b 10
0.813634,419,8,--a 420,--b 9
1.04479,296,4,--a 297,--b 5
0.983876,547,9,--a 548,--b 10
1.363363,396,4,--a 397,--b 5
0.997545,551,9,--a 552,--b 10
0.628622,302,9,--a 303,--b 10
1.357189,772,9,--a 773,--b 10
0.6279,167,4,--a 168,--b 5
0.999307,299,4,--a 300,--b 5
1.033232,562,9,--a 563,--b 10
1.078112,303,4,--a 304,--b 5
1.338397,777,9,--a 778,--b 10
1.033179,288,4,--a 289,--b 5
0.685192,182,4,--a 183,--b 5
1.014635,304,4,--a 305,--b 5
0.860526,411,8,--a 412,--b 9
0.657406,165,4,--a 166,--b 5
0.982073,554,9,--a 555,--b 10
0.937165,549,9,--a 550,--b 10
1.413387,405,4,--a 406,--b 5
0.986005,545,9,--a 546,--b 10
1.526639,787,8,--a 788,--b 9
1.401137,408,4,--a 409,--b 5
1.375238,406,4,--a 407,--b 5
1.340948,766,9,--a 767,--b 10
0.608361,307,9,--a 308,--b 10
0.845462,416,8,--a 417,--b 9
1.391807,398,4,--a 399,--b 5
0.782421,413,8,--a 414,--b 9
1.605106,745,7,--a 746,--b 8
0.549346,304,9,--a 305,--b 10
1.562651,792,8,--a 793,--b 9
0.639832,166,4,--a 167,--b 5
1.45248,800,8,--a 801,--b 9
1.377879,390,4,--a 391,--b 5
1.064683,298,4,--a 299,--b 5
