time,var_1_int,var_2_int,var_1_value,var_2_value
0.061462,26,6,--n 3600,--pct 60
0.062624,26,7,--n 3600,--pct 70
0.0637,26,8,--n 3600,--pct 80
0.062277,26,9,--n 3600,--pct 90
0.062946,26,10,--n 3600,--pct 100
0.063065,28,0,--n 3800,--pct 0
0.063247,28,1,--n 3800,--pct 10
0.063112,28,2,--n 3800,--pct 20
0.078175,28,3,--n 3800,--pct 30
0.079684,28,4,--n 3800,--pct 40
0.095184,28,5,--n 3800,--pct 50
0.064019,28,6,--n 3800,--pct 60
0.063265,28,7,--n 3800,--pct 70
0.063781,28,8,--n 3800,--pct 80
0.063127,28,9,--n 3800,--pct 90
0.062099,28,10,--n 3800,--pct 100
0.063226,30,0,--n 4000,--pct 0
0.063001,30,1,--n 4000,--pct 10
0.062812,30,2,--n 4000,--pct 20
0.06338,30,3,--n 4000,--pct 30
0.063592,30,4,--n 4000,--pct 40
0.062982,30,5,--n 4000,--pct 50
0.061237,30,6,--n 4000,--pct 60
0.064315,30,7,--n 4000,--pct 70
0.062443,30,8,--n 4000,--pct 80
0.07994,30,9,--n 4000,--pct 90
0.064334,30,10,--n 4000,--pct 100
0.063392,32,0,--n 4200,--pct 0
0.063826,32,1,--n 4200,--pct 10
0.063463,32,2,--n 4200,--pct 20
0.063057,32,3,--n 4200,--pct 30
0.063706,32,4,--n 4200,--pct 40
0.063213,32,5,--n 4200,--pct 50
0.063423,32,6,--n 4200,--pct 60
0.062529,32,7,--n 4200,--pct 70
0.063614,32,8,--n 4200,--pct 80
0.063306,32,9,--n 4200,--pct 90
0.063645,32,10,--n 4200,--pct 100
0.062746,34,0,--n 4400,--pct 0
0.061844,34,1,--n 4400,--pct 10
0.063069,34,2,--n 4400,--pct 20
0.063671,34,3,--n 4400,--pct 30
0.063837,34,4,--n 4400,--pct 40
0.063886,34,5,--n 4400,--pct 50
0.062554,34,6,--n 4400,--pct 60
0.064032,34,7,--n 4400,--pct 70
0.060013,34,8,--n 4400,--pct 80
0.0621,34,9,--n 4400,--pct 90
0.063936,34,10,--n 4400,--pct 100
0.063022,36,0,--n 4600,--pct 0
0.063982,36,1,--n 4600,--pct 10
0.063468,36,2,--n 4600,--pct 20
0.063781,36,3,--n 4600,--pct 30
0.063788,36,4,--n 4600,--pct 40
0.063201,36,5,--n 4600,--pct 50
0.064049,36,6,--n 4600,--pct 60
0.063452,36,7,--n 4600,--pct 70
0.062983,36,8,--n 4600,--pct 80
0.062739,36,9,--n 4600,--pct 90
0.063954,36,10,--n 4600,--pct 100
0.063696,38,0,--n 4800,--pct 0
0.064491,38,1,--n 4800,--pct 10
0.060858,38,2,--n 4800,--pct 20
0.063879,38,3,--n 4800,--pct 30
0.062928,38,4,--n 4800,--pct 40
0.061966,38,5,--n 4800,--pct 50
0.063717,38,6,--n 4800,--pct 60
0.063961,38,7,--n 4800,--pct 70
0.062962,38,8,--n 4800,--pct 80
0.062833,38,9,--n 4800,--pct 90
0.063641,38,10,--n 4800,--pct 100
0.063578,40,0,--n 5000,--pct 0
0.062832,40,1,--n 5000,--pct 10
0.062783,40,2,--n 5000,--pct 20
0.062664,40,3,--n 5000,--pct 30
0.077814,40,4,--n 5000,--pct 40
0.064497,40,5,--n 5000,--pct 50
0.0635,40,6,--n 5000,--pct 60
0.06195,40,7,--n 5000,--pct 70
0.064135,40,8,--n 5000,--pct 80
0.063228,40,9,--n 5000,--pct 90
0.063187,40,10,--n 5000,--pct 100
0.063777,42,0,--n 5200,--pct 0
0.062396,42,1,--n 5200,--pct 10
0.063746,42,2,--n 5200,--pct 20
0.06323,42,3,--n 5200,--pct 30
0.062394,42,4,--n 5200,--pct 40
0.063611,42,5,--n 5200,--pct 50
0.062877,42,6,--n 5200,--pct 60
0.063792,42,7,--n 5200,--pct 70
0.062299,42,8,--n 5200,--pct 80
0.063517,42,9,--n 5200,--pct 90
0.063721,42,10,--n 5200,--pct 100
0.078748,44,0,--n 5400,--pct 0
0.063109,44,1,--n 5400,--pct 10
0.06119,44,2,--n 5400,--pct 20
0.063348,44,3,--n 5400,--pct 30
0.063598,44,4,--n 5400,--pct 40
0.064424,44,5,--n 5400,--pct 50
0.063377,44,6,--n 5400,--pct 60
0.07756,44,7,--n 5400,--pct 70
0.063952,44,8,--n 5400,--pct 80
0.061924,44,9,--n 5400,--pct 90
0.062944,44,10,--n 5400,--pct 100
0.062781,46,0,--n 5600,--pct 0
0.063619,46,1,--n 5600,--pct 10
0.063306,46,2,--n 5600,--pct 20
0.063669,46,3,--n 5600,--pct 30
0.063523,46,4,--n 5600,--pct 40
0.06388,46,5,--n 5600,--pct 50
0.064036,46,6,--n 5600,--pct 60
0.063234,46,7,--n 5600,--pct 70
0.0637,46,8,--n 5600,--pct 80
0.062809,46,9,--n 5600,--pct 90
0.063059,46,10,--n 5600,--pct 100
0.079881,48,0,--n 5800,--pct 0
0.063579,48,1,--n 5800,--pct 10
0.079764,48,2,--n 5800,--pct 20
0.062797,48,3,--n 5800,--pct 30
0.061745,48,4,--n 5800,--pct 40
0.078907,48,5,--n 5800,--pct 50
0.062783,48,6,--n 5800,--pct 60
0.063475,48,7,--n 5800,--pct 70
0.062892,48,8,--n 5800,--pct 80
0.063713,48,9,--n 5800,--pct 90
0.063238,48,10,--n 5800,--pct 100
0.079845,50,0,--n 6000,--pct 0
0.063868,50,1,--n 6000,--pct 10
0.063762,50,2,--n 6000,--pct 20
0.063736,50,3,--n 6000,--pct 30
0.062589,50,4,--n 6000,--pct 40
0.062038,50,5,--n 6000,--pct 50
0.064048,50,6,--n 6000,--pct 60
0.07823,50,7,--n 6000,--pct 70
0.062954,50,8,--n 6000,--pct 80
0.063762,50,9,--n 6000,--pct 90
0.064053,50,10,--n 6000,--pct 100
0.063878,52,0,--n 6200,--pct 0
0.063901,52,1,--n 6200,--pct 10
0.064108,52,2,--n 6200,--pct 20
0.062802,52,3,--n 6200,--pct 30
0.063804,52,4,--n 6200,--pct 40
0.063786,52,5,--n 6200,--pct 50
0.062383,52,6,--n 6200,--pct 60
0.063376,52,7,--n 6200,--pct 70
0.063122,52,8,--n 6200,--pct 80
0.062703,52,9,--n 6200,--pct 90
0.06325,52,10,--n 6200,--pct 100
0.063165,54,0,--n 6400,--pct 0
0.061933,54,1,--n 6400,--pct 10
0.063282,54,2,--n 6400,--pct 20
0.063185,54,3,--n 6400,--pct 30
0.06271,54,4,--n 6400,--pct 40
0.062235,54,5,--n 6400,--pct 50
0.060828,54,6,--n 6400,--pct 60
0.062146,54,7,--n 6400,--pct 70
0.063294,54,8,--n 6400,--pct 80
0.062167,54,9,--n 6400,--pct 90
0.062764,54,10,--n 6400,--pct 100
0.061415,56,0,--n 6600,--pct 0
0.063577,56,1,--n 6600,--pct 10
0.063911,56,2,--n 6600,--pct 20
0.064048,56,3,--n 6600,--pct 30
0.062653,56,4,--n 6600,--pct 40
0.062935,56,5,--n 6600,--pct 50
0.063043,56,6,--n 6600,--pct 60
0.063996,56,7,--n 6600,--pct 70
0.06328,56,8,--n 6600,--pct 80
0.062116,56,9,--n 6600,--pct 90
0.062899,56,10,--n 6600,--pct 100
0.063202,58,0,--n 6800,--pct 0
0.063195,58,1,--n 6800,--pct 10
0.063477,58,2,--n 6800,--pct 20
0.06383,58,3,--n 6800,--pct 30
0.062939,58,4,--n 6800,--pct 40
0.063809,58,5,--n 6800,--pct 50
0.063836,58,6,--n 6800,--pct 60
0.064066,58,7,--n 6800,--pct 70
0.063088,58,8,--n 6800,--pct 80
0.06363,58,9,--n 6800,--pct 90
0.063304,58,10,--n 6800,--pct 100
0.063219,60,0,--n 7000,--pct 0
0.063425,60,1,--n 7000,--pct 10
0.062427,60,2,--n 7000,--pct 20
0.06403,60,3,--n 7000,--pct 30
0.063177,60,4,--n 7000,--pct 40
0.06263,60,5,--n 7000,--pct 50
0.063204,60,6,--n 7000,--pct 60
0.063028,60,7,--n 7000,--pct 70
0.062942,60,8,--n 7000,--pct 80
0.078065,60,9,--n 7000,--pct 90
0.062718,60,10,--n 7000,--pct 100
0.063996,62,0,--n 7200,--pct 0
0.062699,62,1,--n 7200,--pct 10
0.063919,62,2,--n 7200,--pct 20
0.063909,62,3,--n 7200,--pct 30
0.064224,62,4,--n 7200,--pct 40
0.063614,62,5,--n 7200,--pct 50
0.062765,62,6,--n 7200,--pct 60
0.079554,62,7,--n 7200,--pct 70
0.064287,62,8,--n 7200,--pct 80
0.077341,62,9,--n 7200,--pct 90
0.064227,62,10,--n 7200,--pct 100
0.063516,64,0,--n 7400,--pct 0
0.069278,64,1,--n 7400,--pct 10
0.089288,64,2,--n 7400,--pct 20
0.062659,64,3,--n 7400,--pct 30
0.06315,64,4,--n 7400,--pct 40
0.062824,64,5,--n 7400,--pct 50
0.063168,64,6,--n 7400,--pct 60
0.062946,64,7,--n 7400,--pct 70
0.063967,64,8,--n 7400,--pct 80
0.063856,64,9,--n 7400,--pct 90
0.063954,64,10,--n 7400,--pct 100
0.062785,66,0,--n 7600,--pct 0
0.063883,66,1,--n 7600,--pct 10
0.063722,66,2,--n 7600,--pct 20
0.06336,66,3,--n 7600,--pct 30
0.063981,66,4,--n 7600,--pct 40
0.061787,66,5,--n 7600,--pct 50
0.062733,66,6,--n 7600,--pct 60
0.062353,66,7,--n 7600,--pct 70
0.063212,66,8,--n 7600,--pct 80
0.062939,66,9,--n 7600,--pct 90
0.06366,66,10,--n 7600,--pct 100
0.062335,68,0,--n 7800,--pct 0
0.063765,68,1,--n 7800,--pct 10
0.063877,68,2,--n 7800,--pct 20
0.07851,68,3,--n 7800,--pct 30
0.078888,68,4,--n 7800,--pct 40
0.062258,68,5,--n 7800,--pct 50
0.062942,68,6,--n 7800,--pct 60
0.063222,68,7,--n 7800,--pct 70
0.061604,68,8,--n 7800,--pct 80
0.080047,68,9,--n 7800,--pct 90
0.078947,68,10,--n 7800,--pct 100
0.063926,70,0,--n 8000,--pct 0
0.06293,70,1,--n 8000,--pct 10
0.063803,70,2,--n 8000,--pct 20
0.06392,70,3,--n 8000,--pct 30
0.063915,70,4,--n 8000,--pct 40
0.063469,70,5,--n 8000,--pct 50
0.062331,70,6,--n 8000,--pct 60
0.063558,70,7,--n 8000,--pct 70
0.063104,70,8,--n 8000,--pct 80
0.063869,70,9,--n 8000,--pct 90
0.064057,70,10,--n 8000,--pct 100
0.064796,72,0,--n 8200,--pct 0
0.060923,72,1,--n 8200,--pct 10
0.062883,72,2,--n 8200,--pct 20
0.078089,72,3,--n 8200,--pct 30
0.062958,72,4,--n 8200,--pct 40
0.078626,72,5,--n 8200,--pct 50
0.077903,72,6,--n 8200,--pct 60
0.078017,72,7,--n 8200,--pct 70
0.061475,72,8,--n 8200,--pct 80
0.062075,72,9,--n 8200,--pct 90
0.061898,72,10,--n 8200,--pct 100
0.063426,74,0,--n 8400,--pct 0
0.063303,74,1,--n 8400,--pct 10
0.062303,74,2,--n 8400,--pct 20
0.062934,74,3,--n 8400,--pct 30
0.063915,74,4,--n 8400,--pct 40
0.06361,74,5,--n 8400,--pct 50
0.063673,74,6,--n 8400,--pct 60
0.063513,74,7,--n 8400,--pct 70
0.063473,74,8,--n 8400,--pct 80
0.063096,74,9,--n 8400,--pct 90
0.063005,74,10,--n 8400,--pct 100
0.079946,76,0,--n 8600,--pct 0
0.079136,76,1,--n 8600,--pct 10
0.063473,76,2,--n 8600,--pct 20
0.063641,76,3,--n 8600,--pct 30
0.062304,76,4,--n 8600,--pct 40
0.079428,76,5,--n 8600,--pct 50
0.064009,76,6,--n 8600,--pct 60
0.064152,76,7,--n 8600,--pct 70
0.063438,76,8,--n 8600,--pct 80
0.061351,76,9,--n 8600,--pct 90
0.063696,76,10,--n 8600,--pct 100
0.063339,78,0,--n 8800,--pct 0
0.063488,78,1,--n 8800,--pct 10
0.062135,78,2,--n 8800,--pct 20
0.06394,78,3,--n 8800,--pct 30
0.063128,78,4,--n 8800,--pct 40
0.063943,78,5,--n 8800,--pct 50
0.063789,78,6,--n 8800,--pct 60
0.062036,78,7,--n 8800,--pct 70
0.062903,78,8,--n 8800,--pct 80
0.060905,78,9,--n 8800,--pct 90
0.063161,78,10,--n 8800,--pct 100
0.063606,80,0,--n 9000,--pct 0
0.062285,80,1,--n 9000,--pct 10
0.062804,80,2,--n 9000,--pct 20
0.062977,80,3,--n 9000,--pct 30
0.059794,80,4,--n 9000,--pct 40
0.061877,80,5,--n 9000,--pct 50
0.062345,80,6,--n 9000,--pct 60
0.062865,80,7,--n 9000,--pct 70
0.063588,80,8,--n 9000,--pct 80
0.062644,80,9,--n 9000,--pct 90
0.063151,80,10,--n 9000,--pct 100
0.063677,82,0,--n 9200,--pct 0
0.063725,82,1,--n 9200,--pct 10
0.07926,82,2,--n 9200,--pct 20
0.064437,82,3,--n 9200,--pct 30
0.077235,82,4,--n 9200,--pct 40
0.062011,82,5,--n 9200,--pct 50
0.06374,82,6,--n 9200,--pct 60
0.064157,82,7,--n 9200,--pct 70
0.077746,82,8,--n 9200,--pct 80
0.064,82,9,--n 9200,--pct 90
0.06378,82,10,--n 9200,--pct 100
0.062299,84,0,--n 9400,--pct 0
0.062871,84,1,--n 9400,--pct 10
0.063929,84,2,--n 9400,--pct 20
0.063889,84,3,--n 9400,--pct 30
0.063958,84,4,--n 9400,--pct 40
0.062128,84,5,--n 9400,--pct 50
0.064218,84,6,--n 9400,--pct 60
0.063592,84,7,--n 9400,--pct 70
0.064007,84,8,--n 9400,--pct 80
0.061829,84,9,--n 9400,--pct 90
0.063905,84,10,--n 9400,--pct 100
0.062969,86,0,--n 9600,--pct 0
0.062916,86,1,--n 9600,--pct 10
0.062859,86,2,--n 9600,--pct 20
0.064005,86,3,--n 9600,--pct 30
0.047836,86,4,--n 9600,--pct 40
0.064002,86,5,--n 9600,--pct 50
0.06282,86,6,--n 9600,--pct 60
0.063048,86,7,--n 9600,--pct 70
0.063981,86,8,--n 9600,--pct 80
0.063865,86,9,--n 9600,--pct 90
0.063936,86,10,--n 9600,--pct 100
0.061921,88,0,--n 9800,--pct 0
0.063157,88,1,--n 9800,--pct 10
0.062836,88,2,--n 9800,--pct 20
0.063865,88,3,--n 9800,--pct 30
0.062928,88,4,--n 9800,--pct 40
0.063027,88,5,--n 9800,--pct 50
0.079356,88,6,--n 9800,--pct 60
0.062172,88,7,--n 9800,--pct 70
0.063186,88,8,--n 9800,--pct 80
0.062276,88,9,--n 9800,--pct 90
0.062797,88,10,--n 9800,--pct 100
0.063142,90,0,--n 10000,--pct 0
0.075813,90,1,--n 10000,--pct 10
0.063074,90,2,--n 10000,--pct 20
0.063943,90,3,--n 10000,--pct 30
0.077356,90,4,--n 10000,--pct 40
0.07828,90,5,--n 10000,--pct 50
0.076949,90,6,--n 10000,--pct 60
0.062945,90,7,--n 10000,--pct 70
0.063024,90,8,--n 10000,--pct 80
0.063959,90,9,--n 10000,--pct 90
0.064581,90,10,--n 10000,--pct 100
