time,var_1_int,var_2_int,var_1_value,var_2_value
0.186314,93,22,--a 43,--b -28
0.204269,100,38,--a 50,--b -12
0.173357,91,21,--a 41,--b -29
0.219764,86,43,--a 36,--b -7
0.204669,85,29,--a 35,--b -21
0.218274,2,66,--a -48,--b 16
0.205136,10,68,--a -40,--b 18
0.171972,16,74,--a -34,--b 24
0.187321,8,86,--a -42,--b 36
0.139816,44,18,--a -6,--b -32
0.123611,45,15,--a -5,--b -35
0.10975,51,29,--a 1,--b -21
0.12627,47,27,--a -3,--b -23
0.394111,27,12,--a -23,--b -38
0.409593,34,12,--a -16,--b -38
0.410817,23,1,--a -27,--b -49
0.187982,96,32,--a 46,--b -18
0.218083,96,35,--a 46,--b -15
0.093835,98,44,--a 48,--b -6
0.204836,84,42,--a 34,--b -8
0.125101,48,31,--a -2,--b -19
0.156883,32,12,--a -18,--b -38
0.404537,40,34,--a -10,--b -16
0.141881,38,14,--a -12,--b -36
0.188491,89,29,--a 39,--b -21
0.216864,88,39,--a 38,--b -11
0.188239,97,26,--a 47,--b -24
0.203826,95,28,--a 45,--b -22
0.172686,26,7,--a -24,--b -43
0.172204,25,13,--a -25,--b -37
0.154605,21,7,--a -29,--b -43
0.139653,35,1,--a -15,--b -49
0.202374,84,41,--a 34,--b -9
0.187381,100,22,--a 50,--b -28
0.186711,90,26,--a 40,--b -24
0.203889,96,37,--a 46,--b -13
0.187228,97,27,--a 47,--b -23
0.188838,94,22,--a 44,--b -28
0.425286,88,34,--a 38,--b -16
0.186306,29,24,--a -21,--b -26
0.172271,36,25,--a -14,--b -25
0.173349,37,24,--a -13,--b -26
0.123976,51,35,--a 1,--b -15
0.15467,41,7,--a -9,--b -43
0.170823,22,3,--a -28,--b -47
0.170819,29,3,--a -21,--b -47
0.205753,84,39,--a 34,--b -11
0.203666,100,23,--a 50,--b -27
0.156308,43,27,--a -7,--b -23
0.140553,45,16,--a -5,--b -34
0.186749,29,27,--a -21,--b -23
0.172652,30,16,--a -20,--b -34
0.215846,84,43,--a 34,--b -7
0.438249,90,34,--a 40,--b -16
0.203411,85,41,--a 35,--b -9
0.153746,29,18,--a -21,--b -32
0.124508,42,1,--a -8,--b -49
0.155647,35,21,--a -15,--b -29
0.156634,36,9,--a -14,--b -41
0.140862,35,5,--a -15,--b -45
0.158149,26,3,--a -24,--b -47
0.139324,39,11,--a -11,--b -39
0.18752,93,29,--a 43,--b -21
0.187582,91,33,--a 41,--b -17
0.218812,87,42,--a 37,--b -8
0.202992,92,36,--a 42,--b -14
0.170552,39,36,--a -11,--b -14
0.155864,42,30,--a -8,--b -20
0.109777,47,15,--a -3,--b -35
0.171733,22,8,--a -28,--b -42
0.172011,25,8,--a -25,--b -42
0.158223,26,2,--a -24,--b -48
0.203034,90,32,--a 40,--b -18
0.187154,92,27,--a 42,--b -23
0.217832,92,40,--a 42,--b -10
0.12507,48,27,--a -2,--b -23
0.188317,29,32,--a -21,--b -18
0.139628,45,20,--a -5,--b -30
0.094533,49,14,--a -1,--b -36
0.20538,86,31,--a 36,--b -19
0.187757,85,25,--a 35,--b -25
0.202635,100,26,--a 50,--b -24
0.155834,41,6,--a -9,--b -44
0.141766,45,10,--a -5,--b -40
0.186395,28,21,--a -22,--b -29
0.156106,42,8,--a -8,--b -42
0.171464,34,7,--a -16,--b -43
0.170374,27,0,--a -23,--b -50
0.188451,20,10,--a -30,--b -40
0.172389,31,13,--a -19,--b -37
0.43859,91,23,--a 41,--b -27
0.2035,83,31,--a 33,--b -19
0.23528,87,41,--a 37,--b -9
0.190077,91,27,--a 41,--b -23
0.174393,91,22,--a 41,--b -28
0.110243,52,26,--a 2,--b -24
0.142581,45,33,--a -5,--b -17
0.158553,41,28,--a -9,--b -22
0.171987,29,15,--a -21,--b -35
0.155839,22,11,--a -28,--b -39
0.157115,23,8,--a -27,--b -42
0.187912,19,13,--a -31,--b -37
0.169685,31,9,--a -19,--b -41
0.204156,100,25,--a 50,--b -25
0.204685,96,26,--a 46,--b -24
0.203242,85,30,--a 35,--b -20
0.188427,90,15,--a 40,--b -35
0.205101,100,18,--a 50,--b -32
0.173772,100,13,--a 50,--b -37
0.18698,90,33,--a 40,--b -17
0.141309,46,24,--a -4,--b -26
0.139848,47,34,--a -3,--b -16
0.155761,32,18,--a -18,--b -32
0.155712,34,16,--a -16,--b -34
0.188199,95,22,--a 45,--b -28
0.312959,88,45,--a 38,--b -5
0.186698,89,30,--a 39,--b -20
0.173132,28,22,--a -22,--b -28
0.173888,25,12,--a -25,--b -38
0.172461,23,15,--a -27,--b -35
0.155366,30,6,--a -20,--b -44
0.156979,33,5,--a -17,--b -45
0.157608,25,3,--a -25,--b -47
0.173116,19,10,--a -31,--b -40
0.157031,35,24,--a -15,--b -26
0.173809,30,35,--a -20,--b -15
0.172249,37,23,--a -13,--b -27
0.154021,40,8,--a -10,--b -42
0.174566,20,1,--a -30,--b -49
0.201685,91,26,--a 41,--b -24
0.218093,87,40,--a 37,--b -10
0.186823,89,22,--a 39,--b -28
0.205257,98,27,--a 48,--b -23
0.189099,82,22,--a 32,--b -28
0.172351,97,15,--a 47,--b -35
0.141052,37,12,--a -13,--b -38
0.077789,50,24,--a 0,--b -26
0.170255,28,27,--a -22,--b -23
0.186465,46,32,--a -4,--b -18
0.186312,100,16,--a 50,--b -34
0.203038,90,24,--a 40,--b -26
0.203017,81,31,--a 31,--b -19
0.109763,93,43,--a 43,--b -7
0.109644,85,46,--a 35,--b -4
0.217184,91,38,--a 41,--b -12
0.110604,92,43,--a 42,--b -7
0.172334,35,10,--a -15,--b -40
0.172717,34,22,--a -16,--b -28
0.171827,32,17,--a -18,--b -33
0.158445,26,6,--a -24,--b -44
0.156929,42,33,--a -8,--b -17
0.155831,40,32,--a -10,--b -18
0.109023,51,16,--a 1,--b -34
0.124417,48,30,--a -2,--b -20
0.15562,29,6,--a -21,--b -44
0.155989,36,13,--a -14,--b -37
0.157106,18,4,--a -32,--b -46
0.204912,96,39,--a 46,--b -11
0.219465,98,35,--a 48,--b -15
0.219896,89,37,--a 39,--b -13
0.187241,94,32,--a 44,--b -18
0.201892,84,32,--a 34,--b -18
0.17303,81,19,--a 31,--b -31
0.201904,95,30,--a 45,--b -20
0.109844,49,30,--a -1,--b -20
0.13898,38,13,--a -12,--b -37
0.109917,52,18,--a 2,--b -32
0.078314,50,20,--a 0,--b -30
0.17089,86,16,--a 36,--b -34
0.171635,83,11,--a 33,--b -39
0.172732,80,17,--a 30,--b -33
0.186511,94,29,--a 44,--b -21
0.18773,85,36,--a 35,--b -14
0.093424,95,43,--a 45,--b -7
0.18789,100,28,--a 50,--b -22
0.205194,95,37,--a 45,--b -13
0.173163,26,20,--a -24,--b -30
0.124663,45,0,--a -5,--b -50
0.188412,32,36,--a -18,--b -14
0.155795,41,18,--a -9,--b -32
0.190807,33,33,--a -17,--b -17
0.141296,45,26,--a -5,--b -24
0.15712,21,8,--a -29,--b -42
0.157699,26,13,--a -24,--b -37
0.156694,24,12,--a -26,--b -38
0.110354,97,42,--a 47,--b -8
0.203928,99,39,--a 49,--b -11
0.093531,94,45,--a 44,--b -5
0.202308,97,40,--a 47,--b -10
0.203083,96,25,--a 46,--b -25
0.185603,84,33,--a 34,--b -17
0.422037,94,23,--a 44,--b -27
0.171707,37,35,--a -13,--b -15
0.173282,36,35,--a -14,--b -15
0.124764,53,27,--a 3,--b -23
0.188777,94,30,--a 44,--b -20
0.172379,86,19,--a 36,--b -31
0.407884,93,12,--a 43,--b -38
0.173469,88,17,--a 38,--b -33
0.187188,91,32,--a 41,--b -18
0.18565,84,26,--a 34,--b -24
0.205096,87,29,--a 37,--b -21
0.173424,26,22,--a -24,--b -28
0.171377,39,29,--a -11,--b -21
0.156462,42,24,--a -8,--b -26
0.170284,29,17,--a -21,--b -33
0.141451,44,9,--a -6,--b -41
0.141618,41,0,--a -9,--b -50
0.155489,42,9,--a -8,--b -41
0.170981,32,7,--a -18,--b -43
0.203841,83,32,--a 33,--b -18
0.108949,92,46,--a 42,--b -4
0.108919,100,44,--a 50,--b -6
0.201135,96,28,--a 46,--b -22
0.20436,86,26,--a 36,--b -24
0.188614,86,18,--a 36,--b -32
0.219758,92,24,--a 42,--b -26
0.424442,29,23,--a -21,--b -27
0.173486,38,32,--a -12,--b -18
0.093455,49,23,--a -1,--b -27
0.126169,52,16,--a 2,--b -34
0.171693,93,14,--a 43,--b -36
0.189293,98,28,--a 48,--b -22
0.187715,79,22,--a 29,--b -28
0.204514,97,28,--a 47,--b -22
0.17288,83,24,--a 33,--b -26
0.203426,95,27,--a 45,--b -23
0.20518,96,27,--a 46,--b -23
0.203337,84,30,--a 34,--b -20
0.172055,34,10,--a -16,--b -40
0.156771,33,10,--a -17,--b -40
0.141401,46,12,--a -4,--b -38
0.18798,37,36,--a -13,--b -14
0.140464,41,19,--a -9,--b -31
0.17276,30,26,--a -20,--b -24
0.189334,29,35,--a -21,--b -15
0.155452,37,0,--a -13,--b -50
0.170158,30,3,--a -20,--b -47
0.140474,38,1,--a -12,--b -49
0.125627,44,10,--a -6,--b -40
0.094558,84,45,--a 34,--b -5
0.189868,83,29,--a 33,--b -21
0.172307,90,21,--a 40,--b -29
0.187658,87,28,--a 37,--b -22
0.17287,100,14,--a 50,--b -36
0.188716,97,16,--a 47,--b -34
0.186831,93,31,--a 43,--b -19
0.157312,39,16,--a -11,--b -34
0.140077,47,30,--a -3,--b -20
0.140558,52,33,--a 2,--b -17
0.436052,82,34,--a 32,--b -16
0.186596,84,20,--a 34,--b -30
0.189638,82,28,--a 32,--b -22
0.188236,79,19,--a 29,--b -31
0.201168,90,25,--a 40,--b -25
0.155585,44,24,--a -6,--b -26
0.171926,31,21,--a -19,--b -29
0.125829,42,3,--a -8,--b -47
0.374874,40,1,--a -10,--b -49
0.15714,40,29,--a -10,--b -21
0.175275,41,32,--a -9,--b -18
0.139003,39,13,--a -11,--b -37
0.155622,45,32,--a -5,--b -18
0.157165,32,13,--a -18,--b -37
0.156999,33,1,--a -17,--b -49
0.189479,87,35,--a 37,--b -15
0.204144,99,41,--a 49,--b -9
0.188535,94,24,--a 44,--b -26
0.204313,92,32,--a 42,--b -18
0.126567,47,19,--a -3,--b -31
0.174984,38,18,--a -12,--b -32
0.172375,30,19,--a -20,--b -31
0.154457,43,18,--a -7,--b -32
0.186441,93,28,--a 43,--b -22
0.188809,98,32,--a 48,--b -18
0.189238,91,20,--a 41,--b -30
0.187616,79,25,--a 29,--b -25
0.200094,93,27,--a 43,--b -23
0.204776,97,29,--a 47,--b -21
0.205558,93,30,--a 43,--b -20
0.155639,41,22,--a -9,--b -28
0.171068,30,17,--a -20,--b -33
0.186747,23,16,--a -27,--b -34
0.172949,28,2,--a -22,--b -48
