time,var_1_int,var_2_int,var_1_value,var_2_value
1.235768,280,3,--a 281,--b 4
1.044884,280,4,--a 281,--b 5
0.874762,280,5,--a 281,--b 6
0.812053,280,6,--a 281,--b 7
0.734459,280,7,--a 281,--b 8
0.636993,280,8,--a 281,--b 9
0.652096,280,9,--a 281,--b 10
4.724069,290,0,--a 291,--b 1
2.36462,290,1,--a 291,--b 2
1.622055,290,2,--a 291,--b 3
1.319586,290,3,--a 291,--b 4
1.039452,290,4,--a 291,--b 5
0.885185,290,5,--a 291,--b 6
0.798719,290,6,--a 291,--b 7
0.730594,290,7,--a 291,--b 8
0.59996,290,8,--a 291,--b 9
0.65715,290,9,--a 291,--b 10
4.805732,300,0,--a 301,--b 1
2.435621,300,1,--a 301,--b 2
1.669554,300,2,--a 301,--b 3
1.299357,300,3,--a 301,--b 4
1.086892,300,4,--a 301,--b 5
0.960884,300,5,--a 301,--b 6
0.71751,300,6,--a 301,--b 7
0.712825,300,7,--a 301,--b 8
0.669786,300,8,--a 301,--b 9
0.686151,300,9,--a 301,--b 10
4.949645,310,0,--a 311,--b 1
2.5705,310,1,--a 311,--b 2
1.757413,310,2,--a 311,--b 3
1.322004,310,3,--a 311,--b 4
1.130847,310,4,--a 311,--b 5
0.943544,310,5,--a 311,--b 6
0.877658,310,6,--a 311,--b 7
0.779524,310,7,--a 311,--b 8
0.69289,310,8,--a 311,--b 9
0.693084,310,9,--a 311,--b 10
5.206015,320,0,--a 321,--b 1
2.605176,320,1,--a 321,--b 2
1.724653,320,2,--a 321,--b 3
1.36712,320,3,--a 321,--b 4
1.133218,320,4,--a 321,--b 5
0.912175,320,5,--a 321,--b 6
0.865128,320,6,--a 321,--b 7
0.813902,320,7,--a 321,--b 8
0.643428,320,8,--a 321,--b 9
0.740852,320,9,--a 321,--b 10
5.426211,330,0,--a 331,--b 1
2.683908,330,1,--a 331,--b 2
1.827794,330,2,--a 331,--b 3
1.410179,330,3,--a 331,--b 4
1.188012,330,4,--a 331,--b 5
1.008596,330,5,--a 331,--b 6
0.869644,330,6,--a 331,--b 7
0.782574,330,7,--a 331,--b 8
0.750376,330,8,--a 331,--b 9
0.727488,330,9,--a 331,--b 10
5.455954,340,0,--a 341,--b 1
2.763495,340,1,--a 341,--b 2
1.925646,340,2,--a 341,--b 3
1.455322,340,3,--a 341,--b 4
1.212103,340,4,--a 341,--b 5
1.033844,340,5,--a 341,--b 6
0.914068,340,6,--a 341,--b 7
0.803454,340,7,--a 341,--b 8
0.785967,340,8,--a 341,--b 9
0.745544,340,9,--a 341,--b 10
5.703655,350,0,--a 351,--b 1
2.939806,350,1,--a 351,--b 2
1.914953,350,2,--a 351,--b 3
1.49544,350,3,--a 351,--b 4
1.239876,350,4,--a 351,--b 5
1.013721,350,5,--a 351,--b 6
0.955805,350,6,--a 351,--b 7
0.897868,350,7,--a 351,--b 8
0.678445,350,8,--a 351,--b 9
0.779259,350,9,--a 351,--b 10
5.741465,360,0,--a 361,--b 1
2.899557,360,1,--a 361,--b 2
1.978237,360,2,--a 361,--b 3
1.594432,360,3,--a 361,--b 4
1.25708,360,4,--a 361,--b 5
1.095184,360,5,--a 361,--b 6
0.923091,360,6,--a 361,--b 7
0.900084,360,7,--a 361,--b 8
0.819569,360,8,--a 361,--b 9
0.7846,360,9,--a 361,--b 10
5.933947,370,0,--a 371,--b 1
3.032467,370,1,--a 371,--b 2
2.008839,370,2,--a 371,--b 3
1.570293,370,3,--a 371,--b 4
1.299424,370,4,--a 371,--b 5
1.099857,370,5,--a 371,--b 6
0.892734,370,6,--a 371,--b 7
0.896642,370,7,--a 371,--b 8
0.788257,370,8,--a 371,--b 9
0.841042,370,9,--a 371,--b 10
6.183998,380,0,--a 381,--b 1
3.057064,380,1,--a 381,--b 2
2.07555,380,2,--a 381,--b 3
1.615231,380,3,--a 381,--b 4
1.454247,380,4,--a 381,--b 5
1.164814,380,5,--a 381,--b 6
0.983566,380,6,--a 381,--b 7
0.867958,380,7,--a 381,--b 8
0.740678,380,8,--a 381,--b 9
0.814563,380,9,--a 381,--b 10
6.312186,390,0,--a 391,--b 1
3.264462,390,1,--a 391,--b 2
2.148272,390,2,--a 391,--b 3
1.66034,390,3,--a 391,--b 4
1.357826,390,4,--a 391,--b 5
1.180549,390,5,--a 391,--b 6
1.108932,390,6,--a 391,--b 7
0.972364,390,7,--a 391,--b 8
0.815554,390,8,--a 391,--b 9
0.829439,390,9,--a 391,--b 10
6.60756,400,0,--a 401,--b 1
3.233701,400,1,--a 401,--b 2
2.171176,400,2,--a 401,--b 3
1.697479,400,3,--a 401,--b 4
1.417724,400,4,--a 401,--b 5
1.226017,400,5,--a 401,--b 6
1.007986,400,6,--a 401,--b 7
0.976615,400,7,--a 401,--b 8
0.843581,400,8,--a 401,--b 9
0.836081,400,9,--a 401,--b 10
6.658485,410,0,--a 411,--b 1
3.448636,410,1,--a 411,--b 2
2.244152,410,2,--a 411,--b 3
1.764154,410,3,--a 411,--b 4
1.41615,410,4,--a 411,--b 5
1.161967,410,5,--a 411,--b 6
1.052546,410,6,--a 411,--b 7
0.929875,410,7,--a 411,--b 8
0.813441,410,8,--a 411,--b 9
0.862875,410,9,--a 411,--b 10
6.8275,420,0,--a 421,--b 1
3.470204,420,1,--a 421,--b 2
2.306224,420,2,--a 421,--b 3
1.760278,420,3,--a 421,--b 4
1.495779,420,4,--a 421,--b 5
1.242995,420,5,--a 421,--b 6
1.173385,420,6,--a 421,--b 7
0.944445,420,7,--a 421,--b 8
0.863053,420,8,--a 421,--b 9
0.876858,420,9,--a 421,--b 10
7.21218,430,0,--a 431,--b 1
3.578671,430,1,--a 431,--b 2
2.331939,430,2,--a 431,--b 3
1.808243,430,3,--a 431,--b 4
1.576248,430,4,--a 431,--b 5
1.282144,430,5,--a 431,--b 6
1.109378,430,6,--a 431,--b 7
0.997672,430,7,--a 431,--b 8
0.961084,430,8,--a 431,--b 9
0.891598,430,9,--a 431,--b 10
7.159,440,0,--a 441,--b 1
3.611465,440,1,--a 441,--b 2
2.389303,440,2,--a 441,--b 3
1.856864,440,3,--a 441,--b 4
1.508824,440,4,--a 441,--b 5
1.243621,440,5,--a 441,--b 6
1.033007,440,6,--a 441,--b 7
1.039704,440,7,--a 441,--b 8
0.816324,440,8,--a 441,--b 9
0.89784,440,9,--a 441,--b 10
7.273584,450,0,--a 451,--b 1
3.603026,450,1,--a 451,--b 2
2.492798,450,2,--a 451,--b 3
1.869981,450,3,--a 451,--b 4
1.554053,450,4,--a 451,--b 5
1.322133,450,5,--a 451,--b 6
1.115583,450,6,--a 451,--b 7
1.039388,450,7,--a 451,--b 8
1.031076,450,8,--a 451,--b 9
0.950359,450,9,--a 451,--b 10
7.372113,460,0,--a 461,--b 1
3.711527,460,1,--a 461,--b 2
2.492756,460,2,--a 461,--b 3
1.93153,460,3,--a 461,--b 4
1.57079,460,4,--a 461,--b 5
1.364815,460,5,--a 461,--b 6
1.180475,460,6,--a 461,--b 7
1.023676,460,7,--a 461,--b 8
0.947102,460,8,--a 461,--b 9
0.956973,460,9,--a 461,--b 10
7.605295,470,0,--a 471,--b 1
3.837455,470,1,--a 471,--b 2
2.551427,470,2,--a 471,--b 3
1.97528,470,3,--a 471,--b 4
1.612699,470,4,--a 471,--b 5
1.327833,470,5,--a 471,--b 6
1.306047,470,6,--a 471,--b 7
1.098934,470,7,--a 471,--b 8
0.921779,470,8,--a 471,--b 9
0.959704,470,9,--a 471,--b 10
7.73004,480,0,--a 481,--b 1
3.854454,480,1,--a 481,--b 2
2.750324,480,2,--a 481,--b 3
2.049179,480,3,--a 481,--b 4
1.679361,480,4,--a 481,--b 5
1.416502,480,5,--a 481,--b 6
1.203639,480,6,--a 481,--b 7
1.109854,480,7,--a 481,--b 8
0.989058,480,8,--a 481,--b 9
1.050431,480,9,--a 481,--b 10
7.873722,490,0,--a 491,--b 1
3.961151,490,1,--a 491,--b 2
2.694431,490,2,--a 491,--b 3
2.025156,490,3,--a 491,--b 4
1.665187,490,4,--a 491,--b 5
1.422276,490,5,--a 491,--b 6
1.253352,490,6,--a 491,--b 7
1.096206,490,7,--a 491,--b 8
1.005182,490,8,--a 491,--b 9
0.988287,490,9,--a 491,--b 10
8.0876,500,0,--a 501,--b 1
4.055599,500,1,--a 501,--b 2
2.696861,500,2,--a 501,--b 3
2.192355,500,3,--a 501,--b 4
1.725721,500,4,--a 501,--b 5
1.454087,500,5,--a 501,--b 6
1.271809,500,6,--a 501,--b 7
1.098759,500,7,--a 501,--b 8
0.962303,500,8,--a 501,--b 9
1.037757,500,9,--a 501,--b 10
8.337877,510,0,--a 511,--b 1
4.078151,510,1,--a 511,--b 2
2.811086,510,2,--a 511,--b 3
2.153625,510,3,--a 511,--b 4
1.871544,510,4,--a 511,--b 5
1.488372,510,5,--a 511,--b 6
1.211544,510,6,--a 511,--b 7
1.16137,510,7,--a 511,--b 8
1.0479,510,8,--a 511,--b 9
1.019278,510,9,--a 511,--b 10
8.30242,520,0,--a 521,--b 1
4.232285,520,1,--a 521,--b 2
2.809956,520,2,--a 521,--b 3
2.167013,520,3,--a 521,--b 4
1.761618,520,4,--a 521,--b 5
1.529653,520,5,--a 521,--b 6
1.303749,520,6,--a 521,--b 7
1.195713,520,7,--a 521,--b 8
1.114523,520,8,--a 521,--b 9
1.041867,520,9,--a 521,--b 10
8.491688,530,0,--a 531,--b 1
4.343858,530,1,--a 531,--b 2
2.82373,530,2,--a 531,--b 3
2.211494,530,3,--a 531,--b 4
1.837753,530,4,--a 531,--b 5
1.465526,530,5,--a 531,--b 6
1.347527,530,6,--a 531,--b 7
1.159544,530,7,--a 531,--b 8
0.98983,530,8,--a 531,--b 9
1.054107,530,9,--a 531,--b 10
8.627887,540,0,--a 541,--b 1
4.374676,540,1,--a 541,--b 2
2.931216,540,2,--a 541,--b 3
2.281959,540,3,--a 541,--b 4
1.841392,540,4,--a 541,--b 5
1.595452,540,5,--a 541,--b 6
1.374649,540,6,--a 541,--b 7
1.1885,540,7,--a 541,--b 8
1.135207,540,8,--a 541,--b 9
1.111033,540,9,--a 541,--b 10
9.117362,550,0,--a 551,--b 1
4.521511,550,1,--a 551,--b 2
3.051653,550,2,--a 551,--b 3
2.309547,550,3,--a 551,--b 4
1.89421,550,4,--a 551,--b 5
1.590097,550,5,--a 551,--b 6
1.380004,550,6,--a 551,--b 7
1.253633,550,7,--a 551,--b 8
1.113322,550,8,--a 551,--b 9
1.092612,550,9,--a 551,--b 10
9.048513,560,0,--a 561,--b 1
4.555587,560,1,--a 561,--b 2
3.011343,560,2,--a 561,--b 3
2.34383,560,3,--a 561,--b 4
1.922462,560,4,--a 561,--b 5
1.570238,560,5,--a 561,--b 6
1.46568,560,6,--a 561,--b 7
1.307087,560,7,--a 561,--b 8
1.080253,560,8,--a 561,--b 9
1.099925,560,9,--a 561,--b 10
9.294032,570,0,--a 571,--b 1
4.633444,570,1,--a 571,--b 2
3.155423,570,2,--a 571,--b 3
2.374484,570,3,--a 571,--b 4
1.965445,570,4,--a 571,--b 5
1.660083,570,5,--a 571,--b 6
1.427918,570,6,--a 571,--b 7
1.259066,570,7,--a 571,--b 8
1.176126,570,8,--a 571,--b 9
1.139794,570,9,--a 571,--b 10
9.494876,580,0,--a 581,--b 1
4.709557,580,1,--a 581,--b 2
3.175411,580,2,--a 581,--b 3
2.424812,580,3,--a 581,--b 4
1.97295,580,4,--a 581,--b 5
1.682089,580,5,--a 581,--b 6
1.399637,580,6,--a 581,--b 7
1.262483,580,7,--a 581,--b 8
1.150765,580,8,--a 581,--b 9
1.143742,580,9,--a 581,--b 10
9.564426,590,0,--a 591,--b 1
4.799299,590,1,--a 591,--b 2
3.176129,590,2,--a 591,--b 3
2.490425,590,3,--a 591,--b 4
2.037734,590,4,--a 591,--b 5
1.652452,590,5,--a 591,--b 6
1.535964,590,6,--a 591,--b 7
1.348898,590,7,--a 591,--b 8
1.145614,590,8,--a 591,--b 9
1.160574,590,9,--a 591,--b 10
9.562395,600,0,--a 601,--b 1
4.856649,600,1,--a 601,--b 2
3.249226,600,2,--a 601,--b 3
2.475749,600,3,--a 601,--b 4
2.037875,600,4,--a 601,--b 5
1.7856,600,5,--a 601,--b 6
1.498939,600,6,--a 601,--b 7
1.346685,600,7,--a 601,--b 8
1.244806,600,8,--a 601,--b 9
1.16128,600,9,--a 601,--b 10
9.743293,610,0,--a 611,--b 1
4.883462,610,1,--a 611,--b 2
3.286663,610,2,--a 611,--b 3
2.527573,610,3,--a 611,--b 4
2.058713,610,4,--a 611,--b 5
1.747565,610,5,--a 611,--b 6
1.523911,610,6,--a 611,--b 7
1.332777,610,7,--a 611,--b 8
1.275906,610,8,--a 611,--b 9
1.204006,610,9,--a 611,--b 10
10.055784,620,0,--a 621,--b 1
4.969259,620,1,--a 621,--b 2
3.311157,620,2,--a 621,--b 3
2.79744,620,3,--a 621,--b 4
2.089923,620,4,--a 621,--b 5
1.768982,620,5,--a 621,--b 6
1.511489,620,6,--a 621,--b 7
1.375637,620,7,--a 621,--b 8
1.129805,620,8,--a 621,--b 9
1.194426,620,9,--a 621,--b 10
10.185739,630,0,--a 631,--b 1
5.139836,630,1,--a 631,--b 2
3.438471,630,2,--a 631,--b 3
2.574682,630,3,--a 631,--b 4
2.140861,630,4,--a 631,--b 5
1.793505,630,5,--a 631,--b 6
1.580291,630,6,--a 631,--b 7
1.447074,630,7,--a 631,--b 8
1.306245,630,8,--a 631,--b 9
1.205479,630,9,--a 631,--b 10
10.193767,640,0,--a 641,--b 1
5.157665,640,1,--a 641,--b 2
3.451614,640,2,--a 641,--b 3
2.639503,640,3,--a 641,--b 4
2.134823,640,4,--a 641,--b 5
1.811772,640,5,--a 641,--b 6
1.563947,640,6,--a 641,--b 7
1.44423,640,7,--a 641,--b 8
1.2574,640,8,--a 641,--b 9
1.220568,640,9,--a 641,--b 10
10.386769,650,0,--a 651,--b 1
5.29511,650,1,--a 651,--b 2
3.464609,650,2,--a 651,--b 3
2.660192,650,3,--a 651,--b 4
2.183642,650,4,--a 651,--b 5
1.819885,650,5,--a 651,--b 6
1.51412,650,6,--a 651,--b 7
1.417258,650,7,--a 651,--b 8
1.227454,650,8,--a 651,--b 9
1.218403,650,9,--a 651,--b 10
10.648927,660,0,--a 661,--b 1
5.438406,660,1,--a 661,--b 2
3.561821,660,2,--a 661,--b 3
2.698737,660,3,--a 661,--b 4
2.197342,660,4,--a 661,--b 5
1.887327,660,5,--a 661,--b 6
1.62137,660,6,--a 661,--b 7
1.446957,660,7,--a 661,--b 8
1.283779,660,8,--a 661,--b 9
1.244254,660,9,--a 661,--b 10
10.967796,670,0,--a 671,--b 1
5.484614,670,1,--a 671,--b 2
3.624225,670,2,--a 671,--b 3
2.798593,670,3,--a 671,--b 4
2.252636,670,4,--a 671,--b 5
1.90235,670,5,--a 671,--b 6
1.649056,670,6,--a 671,--b 7
1.485646,670,7,--a 671,--b 8
1.311368,670,8,--a 671,--b 9
1.268241,670,9,--a 671,--b 10
10.845687,680,0,--a 681,--b 1
5.477223,680,1,--a 681,--b 2
3.670367,680,2,--a 681,--b 3
2.783643,680,3,--a 681,--b 4
2.312796,680,4,--a 681,--b 5
1.845536,680,5,--a 681,--b 6
1.723716,680,6,--a 681,--b 7
1.52009,680,7,--a 681,--b 8
1.26519,680,8,--a 681,--b 9
1.295781,680,9,--a 681,--b 10
11.205134,690,0,--a 691,--b 1
5.52918,690,1,--a 691,--b 2
3.737504,690,2,--a 691,--b 3
2.953242,690,3,--a 691,--b 4
2.300179,690,4,--a 691,--b 5
1.949393,690,5,--a 691,--b 6
1.71248,690,6,--a 691,--b 7
1.562822,690,7,--a 691,--b 8
1.347207,690,8,--a 691,--b 9
1.288301,690,9,--a 691,--b 10
11.436328,700,0,--a 701,--b 1
5.598454,700,1,--a 701,--b 2
3.770008,700,2,--a 701,--b 3
2.938929,700,3,--a 701,--b 4
2.368882,700,4,--a 701,--b 5
1.979183,700,5,--a 701,--b 6
1.746087,700,6,--a 701,--b 7
1.489082,700,7,--a 701,--b 8
1.443805,700,8,--a 701,--b 9
1.325708,700,9,--a 701,--b 10
12.135632,710,0,--a 711,--b 1
5.756532,710,1,--a 711,--b 2
3.811951,710,2,--a 711,--b 3
2.890356,710,3,--a 711,--b 4
2.420124,710,4,--a 711,--b 5
1.996384,710,5,--a 711,--b 6
1.756569,710,6,--a 711,--b 7
1.551081,710,7,--a 711,--b 8
1.306643,710,8,--a 711,--b 9
1.338196,710,9,--a 711,--b 10
11.594548,720,0,--a 721,--b 1
5.941917,720,1,--a 721,--b 2
3.914103,720,2,--a 721,--b 3
2.950252,720,3,--a 721,--b 4
2.450901,720,4,--a 721,--b 5
2.036437,720,5,--a 721,--b 6
1.714632,720,6,--a 721,--b 7
1.638642,720,7,--a 721,--b 8
1.430698,720,8,--a 721,--b 9
1.39054,720,9,--a 721,--b 10
11.982489,730,0,--a 731,--b 1
5.920413,730,1,--a 731,--b 2
3.99073,730,2,--a 731,--b 3
3.057206,730,3,--a 731,--b 4
