time,var_1_int,var_2_int,var_1_value,var_2_value
0.18694,2,38,--a -18,--b 18
0.205914,2,39,--a -18,--b 19
0.174746,2,40,--a -18,--b 20
0.172104,3,0,--a -17,--b -20
0.17309,3,1,--a -17,--b -19
0.171971,3,2,--a -17,--b -18
0.172326,3,3,--a -17,--b -17
0.17147,3,4,--a -17,--b -16
0.172059,3,5,--a -17,--b -15
0.172423,3,6,--a -17,--b -14
0.170276,3,7,--a -17,--b -13
0.172248,3,8,--a -17,--b -12
0.185165,3,9,--a -17,--b -11
0.19,3,10,--a -17,--b -10
0.187891,3,11,--a -17,--b -9
0.205826,3,12,--a -17,--b -8
0.204818,3,13,--a -17,--b -7
0.203822,3,14,--a -17,--b -6
0.217835,3,15,--a -17,--b -5
0.219731,3,16,--a -17,--b -4
0.110212,3,17,--a -17,--b -3
0.110844,3,18,--a -17,--b -2
0.095434,3,19,--a -17,--b -1
0.080159,3,20,--a -17,--b 0
0.095042,3,21,--a -17,--b 1
0.094184,3,22,--a -17,--b 2
0.094368,3,23,--a -17,--b 3
0.203444,3,24,--a -17,--b 4
0.205695,3,25,--a -17,--b 5
0.207472,3,26,--a -17,--b 6
0.204875,3,27,--a -17,--b 7
0.191558,3,28,--a -17,--b 8
0.186365,3,29,--a -17,--b 9
0.189748,3,30,--a -17,--b 10
0.188731,3,31,--a -17,--b 11
0.171867,3,32,--a -17,--b 12
0.172753,3,33,--a -17,--b 13
0.17198,3,34,--a -17,--b 14
0.174816,3,35,--a -17,--b 15
0.189585,3,36,--a -17,--b 16
0.190618,3,37,--a -17,--b 17
0.186516,3,38,--a -17,--b 18
0.18874,3,39,--a -17,--b 19
0.174202,3,40,--a -17,--b 20
0.17398,4,0,--a -16,--b -20
0.172351,4,1,--a -16,--b -19
0.173026,4,2,--a -16,--b -18
0.174851,4,3,--a -16,--b -17
0.186193,4,4,--a -16,--b -16
0.188848,4,5,--a -16,--b -15
0.187976,4,6,--a -16,--b -14
0.18791,4,7,--a -16,--b -13
0.189603,4,8,--a -16,--b -12
0.189226,4,9,--a -16,--b -11
0.188593,4,10,--a -16,--b -10
0.187724,4,11,--a -16,--b -9
0.190968,4,12,--a -16,--b -8
0.190281,4,13,--a -16,--b -7
0.191676,4,14,--a -16,--b -6
0.221927,4,15,--a -16,--b -5
0.235924,4,16,--a -16,--b -4
0.206474,4,17,--a -16,--b -3
0.09399,4,18,--a -16,--b -2
0.095606,4,19,--a -16,--b -1
0.078929,4,20,--a -16,--b 0
0.095681,4,21,--a -16,--b 1
0.110529,4,22,--a -16,--b 2
0.220503,4,23,--a -16,--b 3
0.220479,4,24,--a -16,--b 4
0.218743,4,25,--a -16,--b 5
0.220965,4,26,--a -16,--b 6
0.19104,4,27,--a -16,--b 7
0.188906,4,28,--a -16,--b 8
0.189972,4,29,--a -16,--b 9
0.206232,4,30,--a -16,--b 10
0.188599,4,31,--a -16,--b 11
0.18841,4,32,--a -16,--b 12
0.189507,4,33,--a -16,--b 13
0.173257,4,34,--a -16,--b 14
0.170778,4,35,--a -16,--b 15
0.172279,4,36,--a -16,--b 16
0.173571,4,37,--a -16,--b 17
0.171693,4,38,--a -16,--b 18
0.17471,4,39,--a -16,--b 19
0.174939,4,40,--a -16,--b 20
0.19005,5,0,--a -15,--b -20
0.189963,5,1,--a -15,--b -19
0.186378,5,2,--a -15,--b -18
0.188051,5,3,--a -15,--b -17
0.189699,5,4,--a -15,--b -16
0.173446,5,5,--a -15,--b -15
0.172711,5,6,--a -15,--b -14
0.174271,5,7,--a -15,--b -13
0.174427,5,8,--a -15,--b -12
0.173658,5,9,--a -15,--b -11
0.204789,5,10,--a -15,--b -10
0.207091,5,11,--a -15,--b -9
0.20419,5,12,--a -15,--b -8
0.189908,5,13,--a -15,--b -7
0.191932,5,14,--a -15,--b -6
0.205092,5,15,--a -15,--b -5
0.220706,5,16,--a -15,--b -4
0.21864,5,17,--a -15,--b -3
0.111015,5,18,--a -15,--b -2
0.109551,5,19,--a -15,--b -1
0.095284,5,20,--a -15,--b 0
0.094885,5,21,--a -15,--b 1
0.094235,5,22,--a -15,--b 2
0.202757,5,23,--a -15,--b 3
0.203553,5,24,--a -15,--b 4
0.203391,5,25,--a -15,--b 5
0.190338,5,26,--a -15,--b 6
0.189593,5,27,--a -15,--b 7
0.206626,5,28,--a -15,--b 8
0.204697,5,29,--a -15,--b 9
0.205669,5,30,--a -15,--b 10
0.174491,5,31,--a -15,--b 11
0.172028,5,32,--a -15,--b 12
0.17489,5,33,--a -15,--b 13
0.171668,5,34,--a -15,--b 14
0.173688,5,35,--a -15,--b 15
0.172277,5,36,--a -15,--b 16
0.188548,5,37,--a -15,--b 17
0.187878,5,38,--a -15,--b 18
0.191075,5,39,--a -15,--b 19
0.191805,5,40,--a -15,--b 20
0.156544,6,0,--a -14,--b -20
0.156891,6,1,--a -14,--b -19
0.172669,6,2,--a -14,--b -18
0.172476,6,3,--a -14,--b -17
0.1718,6,4,--a -14,--b -16
0.172437,6,5,--a -14,--b -15
0.172223,6,6,--a -14,--b -14
0.188188,6,7,--a -14,--b -13
0.186717,6,8,--a -14,--b -12
0.173771,6,9,--a -14,--b -11
0.188493,6,10,--a -14,--b -10
0.204775,6,11,--a -14,--b -9
0.206059,6,12,--a -14,--b -8
0.221784,6,13,--a -14,--b -7
0.189264,6,14,--a -14,--b -6
0.187417,6,15,--a -14,--b -5
0.203882,6,16,--a -14,--b -4
0.202805,6,17,--a -14,--b -3
0.092785,6,18,--a -14,--b -2
0.094387,6,19,--a -14,--b -1
0.078989,6,20,--a -14,--b 0
0.093855,6,21,--a -14,--b 1
0.094477,6,22,--a -14,--b 2
0.203503,6,23,--a -14,--b 3
0.206118,6,24,--a -14,--b 4
0.205806,6,25,--a -14,--b 5
0.206524,6,26,--a -14,--b 6
0.205598,6,27,--a -14,--b 7
0.189522,6,28,--a -14,--b 8
0.187428,6,29,--a -14,--b 9
0.171088,6,30,--a -14,--b 10
0.173216,6,31,--a -14,--b 11
0.188681,6,32,--a -14,--b 12
0.172344,6,33,--a -14,--b 13
0.174301,6,34,--a -14,--b 14
0.188592,6,35,--a -14,--b 15
0.18744,6,36,--a -14,--b 16
0.187719,6,37,--a -14,--b 17
0.188524,6,38,--a -14,--b 18
0.173024,6,39,--a -14,--b 19
0.17479,6,40,--a -14,--b 20
0.158166,7,0,--a -13,--b -20
0.156787,7,1,--a -13,--b -19
0.158215,7,2,--a -13,--b -18
0.168678,7,3,--a -13,--b -17
0.201501,7,4,--a -13,--b -16
0.188546,7,5,--a -13,--b -15
0.173458,7,6,--a -13,--b -14
0.173946,7,7,--a -13,--b -13
0.17395,7,8,--a -13,--b -12
0.174953,7,9,--a -13,--b -11
0.188444,7,10,--a -13,--b -10
0.188632,7,11,--a -13,--b -9
0.20611,7,12,--a -13,--b -8
0.206371,7,13,--a -13,--b -7
0.192011,7,14,--a -13,--b -6
0.190874,7,15,--a -13,--b -5
0.222724,7,16,--a -13,--b -4
0.219047,7,17,--a -13,--b -3
0.109456,7,18,--a -13,--b -2
0.094993,7,19,--a -13,--b -1
0.078443,7,20,--a -13,--b 0
0.095571,7,21,--a -13,--b 1
0.095384,7,22,--a -13,--b 2
0.205287,7,23,--a -13,--b 3
0.221823,7,24,--a -13,--b 4
0.204503,7,25,--a -13,--b 5
0.206258,7,26,--a -13,--b 6
0.189705,7,27,--a -13,--b 7
0.190157,7,28,--a -13,--b 8
0.174703,7,29,--a -13,--b 9
0.188918,7,30,--a -13,--b 10
0.172454,7,31,--a -13,--b 11
0.186855,7,32,--a -13,--b 12
0.187209,7,33,--a -13,--b 13
0.187919,7,34,--a -13,--b 14
0.173395,7,35,--a -13,--b 15
0.187976,7,36,--a -13,--b 16
0.188775,7,37,--a -13,--b 17
0.172036,7,38,--a -13,--b 18
0.17492,7,39,--a -13,--b 19
0.164196,7,40,--a -13,--b 20
0.169322,8,0,--a -12,--b -20
0.1726,8,1,--a -12,--b -19
0.15765,8,2,--a -12,--b -18
0.156346,8,3,--a -12,--b -17
0.187509,8,4,--a -12,--b -16
0.189955,8,5,--a -12,--b -15
0.189619,8,6,--a -12,--b -14
0.220496,8,7,--a -12,--b -13
0.187449,8,8,--a -12,--b -12
0.173296,8,9,--a -12,--b -11
0.171754,8,10,--a -12,--b -10
0.186045,8,11,--a -12,--b -9
0.191071,8,12,--a -12,--b -8
0.190641,8,13,--a -12,--b -7
0.188018,8,14,--a -12,--b -6
0.187406,8,15,--a -12,--b -5
0.20422,8,16,--a -12,--b -4
0.206443,8,17,--a -12,--b -3
0.110895,8,18,--a -12,--b -2
0.11042,8,19,--a -12,--b -1
0.094792,8,20,--a -12,--b 0
0.094969,8,21,--a -12,--b 1
0.093363,8,22,--a -12,--b 2
0.218647,8,23,--a -12,--b 3
0.217386,8,24,--a -12,--b 4
0.203643,8,25,--a -12,--b 5
0.193205,8,26,--a -12,--b 6
0.184609,8,27,--a -12,--b 7
0.206391,8,28,--a -12,--b 8
0.175038,8,29,--a -12,--b 9
0.189982,8,30,--a -12,--b 10
0.190925,8,31,--a -12,--b 11
0.174674,8,32,--a -12,--b 12
0.171612,8,33,--a -12,--b 13
0.172422,8,34,--a -12,--b 14
0.171371,8,35,--a -12,--b 15
0.172131,8,36,--a -12,--b 16
0.15611,8,37,--a -12,--b 17
0.156818,8,38,--a -12,--b 18
0.16994,8,39,--a -12,--b 19
0.159259,8,40,--a -12,--b 20
0.173908,9,0,--a -11,--b -20
0.159908,9,1,--a -11,--b -19
0.175544,9,2,--a -11,--b -18
0.17128,9,3,--a -11,--b -17
0.173406,9,4,--a -11,--b -16
0.156952,9,5,--a -11,--b -15
0.172661,9,6,--a -11,--b -14
0.171847,9,7,--a -11,--b -13
0.186532,9,8,--a -11,--b -12
0.173198,9,9,--a -11,--b -11
0.173294,9,10,--a -11,--b -10
0.185355,9,11,--a -11,--b -9
0.171499,9,12,--a -11,--b -8
0.190526,9,13,--a -11,--b -7
0.190927,9,14,--a -11,--b -6
0.189437,9,15,--a -11,--b -5
0.203956,9,16,--a -11,--b -4
0.2201,9,17,--a -11,--b -3
0.217823,9,18,--a -11,--b -2
0.110196,9,19,--a -11,--b -1
0.093817,9,20,--a -11,--b 0
0.107996,9,21,--a -11,--b 1
0.220494,9,22,--a -11,--b 2
0.218337,9,23,--a -11,--b 3
0.202722,9,24,--a -11,--b 4
0.202203,9,25,--a -11,--b 5
0.205053,9,26,--a -11,--b 6
0.204345,9,27,--a -11,--b 7
0.22069,9,28,--a -11,--b 8
0.172806,9,29,--a -11,--b 9
0.185173,9,30,--a -11,--b 10
0.17325,9,31,--a -11,--b 11
0.1736,9,32,--a -11,--b 12
0.172501,9,33,--a -11,--b 13
0.188025,9,34,--a -11,--b 14
0.156436,9,35,--a -11,--b 15
0.15774,9,36,--a -11,--b 16
0.157367,9,37,--a -11,--b 17
0.158377,9,38,--a -11,--b 18
0.173899,9,39,--a -11,--b 19
0.175604,9,40,--a -11,--b 20
0.173358,10,0,--a -10,--b -20
0.158122,10,1,--a -10,--b -19
0.157283,10,2,--a -10,--b -18
0.157709,10,3,--a -10,--b -17
0.157917,10,4,--a -10,--b -16
0.173936,10,5,--a -10,--b -15
0.173417,10,6,--a -10,--b -14
0.189343,10,7,--a -10,--b -13
0.188897,10,8,--a -10,--b -12
0.187614,10,9,--a -10,--b -11
0.187895,10,10,--a -10,--b -10
0.218418,10,11,--a -10,--b -9
0.190197,10,12,--a -10,--b -8
0.175162,10,13,--a -10,--b -7
0.1898,10,14,--a -10,--b -6
0.201765,10,15,--a -10,--b -5
0.201916,10,16,--a -10,--b -4
0.202657,10,17,--a -10,--b -3
0.219571,10,18,--a -10,--b -2
0.109741,10,19,--a -10,--b -1
0.077211,10,20,--a -10,--b 0
0.094995,10,21,--a -10,--b 1
0.200328,10,22,--a -10,--b 2
0.20526,10,23,--a -10,--b 3
0.18918,10,24,--a -10,--b 4
0.189522,10,25,--a -10,--b 5
0.207045,10,26,--a -10,--b 6
0.189104,10,27,--a -10,--b 7
0.189651,10,28,--a -10,--b 8
0.174586,10,29,--a -10,--b 9
0.174929,10,30,--a -10,--b 10
0.187866,10,31,--a -10,--b 11
0.19015,10,32,--a -10,--b 12
0.19073,10,33,--a -10,--b 13
0.17487,10,34,--a -10,--b 14
0.158164,10,35,--a -10,--b 15
0.158829,10,36,--a -10,--b 16
0.157873,10,37,--a -10,--b 17
0.158039,10,38,--a -10,--b 18
0.175645,10,39,--a -10,--b 19
0.173691,10,40,--a -10,--b 20
0.173507,11,0,--a -9,--b -20
0.157281,11,1,--a -9,--b -19
0.157302,11,2,--a -9,--b -18
0.157557,11,3,--a -9,--b -17
0.156531,11,4,--a -9,--b -16
0.157284,11,5,--a -9,--b -15
0.157216,11,6,--a -9,--b -14
0.172846,11,7,--a -9,--b -13
0.189079,11,8,--a -9,--b -12
0.188529,11,9,--a -9,--b -11
0.189581,11,10,--a -9,--b -10
0.189754,11,11,--a -9,--b -9
0.173316,11,12,--a -9,--b -8
0.190964,11,13,--a -9,--b -7
0.189974,11,14,--a -9,--b -6
0.203058,11,15,--a -9,--b -5
0.202956,11,16,--a -9,--b -4
0.203822,11,17,--a -9,--b -3
0.219419,11,18,--a -9,--b -2
0.095025,11,19,--a -9,--b -1
0.094951,11,20,--a -9,--b 0
0.108384,11,21,--a -9,--b 1
0.224059,11,22,--a -9,--b 2
0.205898,11,23,--a -9,--b 3
0.189105,11,24,--a -9,--b 4
0.188927,11,25,--a -9,--b 5
0.190084,11,26,--a -9,--b 6
0.191438,11,27,--a -9,--b 7
0.188627,11,28,--a -9,--b 8
0.204044,11,29,--a -9,--b 9
0.18803,11,30,--a -9,--b 10
0.172708,11,31,--a -9,--b 11
0.172453,11,32,--a -9,--b 12
0.157009,11,33,--a -9,--b 13
0.156992,11,34,--a -9,--b 14
0.156421,11,35,--a -9,--b 15
0.155779,11,36,--a -9,--b 16
0.15578,11,37,--a -9,--b 17
0.156633,11,38,--a -9,--b 18
0.155794,11,39,--a -9,--b 19
0.155205,11,40,--a -9,--b 20
0.159014,12,0,--a -8,--b -20
0.158992,12,1,--a -8,--b -19
0.172498,12,2,--a -8,--b -18
0.155854,12,3,--a -8,--b -17
0.173055,12,4,--a -8,--b -16
0.172843,12,5,--a -8,--b -15
0.174333,12,6,--a -8,--b -14
0.171719,12,7,--a -8,--b -13
0.172795,12,8,--a -8,--b -12
0.172349,12,9,--a -8,--b -11
0.187961,12,10,--a -8,--b -10
0.188433,12,11,--a -8,--b -9
0.173615,12,12,--a -8,--b -8
0.174702,12,13,--a -8,--b -7
0.1755,12,14,--a -8,--b -6
0.205844,12,15,--a -8,--b -5
0.189794,12,16,--a -8,--b -4
0.221224,12,17,--a -8,--b -3
0.204747,12,18,--a -8,--b -2
0.095404,12,19,--a -8,--b -1
0.078916,12,20,--a -8,--b 0
0.09574,12,21,--a -8,--b 1
0.204221,12,22,--a -8,--b 2
0.205245,12,23,--a -8,--b 3
0.204522,12,24,--a -8,--b 4
0.202247,12,25,--a -8,--b 5
0.187435,12,26,--a -8,--b 6
0.191869,12,27,--a -8,--b 7
0.187493,12,28,--a -8,--b 8
0.174127,12,29,--a -8,--b 9
0.172985,12,30,--a -8,--b 10
0.156488,12,31,--a -8,--b 11
0.173463,12,32,--a -8,--b 12
0.158475,12,33,--a -8,--b 13
0.173451,12,34,--a -8,--b 14
0.173443,12,35,--a -8,--b 15
0.173042,12,36,--a -8,--b 16
0.173649,12,37,--a -8,--b 17
0.172803,12,38,--a -8,--b 18
0.171301,12,39,--a -8,--b 19
0.173583,12,40,--a -8,--b 20
0.170995,13,0,--a -7,--b -20
0.143135,13,1,--a -7,--b -19
0.157246,13,2,--a -7,--b -18
0.158392,13,3,--a -7,--b -17
0.156811,13,4,--a -7,--b -16
0.157967,13,5,--a -7,--b -15
0.15905,13,6,--a -7,--b -14
0.173817,13,7,--a -7,--b -13
0.190822,13,8,--a -7,--b -12
0.158431,13,9,--a -7,--b -11
0.159209,13,10,--a -7,--b -10
0.188966,13,11,--a -7,--b -9
0.174088,13,12,--a -7,--b -8
0.189183,13,13,--a -7,--b -7
0.189265,13,14,--a -7,--b -6
0.188755,13,15,--a -7,--b -5
0.220985,13,16,--a -7,--b -4
0.188038,13,17,--a -7,--b -3
0.203453,13,18,--a -7,--b -2
0.09377,13,19,--a -7,--b -1
0.078852,13,20,--a -7,--b 0
0.095258,13,21,--a -7,--b 1
0.205352,13,22,--a -7,--b 2
0.204138,13,23,--a -7,--b 3
0.20434,13,24,--a -7,--b 4
0.187217,13,25,--a -7,--b 5
0.186735,13,26,--a -7,--b 6
0.187971,13,27,--a -7,--b 7
0.189174,13,28,--a -7,--b 8
0.190715,13,29,--a -7,--b 9
0.175325,13,30,--a -7,--b 10
0.156792,13,31,--a -7,--b 11
0.17275,13,32,--a -7,--b 12
0.158134,13,33,--a -7,--b 13
0.172638,13,34,--a -7,--b 14
0.173484,13,35,--a -7,--b 15
0.172755,13,36,--a -7,--b 16
0.170806,13,37,--a -7,--b 17
0.173063,13,38,--a -7,--b 18
0.15721,13,39,--a -7,--b 19
0.15844,13,40,--a -7,--b 20
0.156134,14,0,--a -6,--b -20
0.155258,14,1,--a -6,--b -19
0.158361,14,2,--a -6,--b -18
0.158616,14,3,--a -6,--b -17
0.157333,14,4,--a -6,--b -16
0.158189,14,5,--a -6,--b -15
0.155701,14,6,--a -6,--b -14
0.158183,14,7,--a -6,--b -13
0.156956,14,8,--a -6,--b -12
0.157886,14,9,--a -6,--b -11
0.171661,14,10,--a -6,--b -10
0.156105,14,11,--a -6,--b -9
0.187657,14,12,--a -6,--b -8
0.18765,14,13,--a -6,--b -7
0.188562,14,14,--a -6,--b -6
0.188147,14,15,--a -6,--b -5
0.204599,14,16,--a -6,--b -4
0.206642,14,17,--a -6,--b -3
0.205275,14,18,--a -6,--b -2
0.095167,14,19,--a -6,--b -1
0.079407,14,20,--a -6,--b 0
0.110796,14,21,--a -6,--b 1
0.204427,14,22,--a -6,--b 2
0.20455,14,23,--a -6,--b 3
0.204291,14,24,--a -6,--b 4
0.190647,14,25,--a -6,--b 5
0.18861,14,26,--a -6,--b 6
0.187771,14,27,--a -6,--b 7
0.187945,14,28,--a -6,--b 8
0.157053,14,29,--a -6,--b 9
0.159011,14,30,--a -6,--b 10
0.159348,14,31,--a -6,--b 11
0.158716,14,32,--a -6,--b 12
0.170657,14,33,--a -6,--b 13
0.155653,14,34,--a -6,--b 14
0.173291,14,35,--a -6,--b 15
0.157205,14,36,--a -6,--b 16
0.156869,14,37,--a -6,--b 17
0.157961,14,38,--a -6,--b 18
0.156559,14,39,--a -6,--b 19
0.156559,14,40,--a -6,--b 20
0.15671,15,0,--a -5,--b -20
0.156234,15,1,--a -5,--b -19
0.157982,15,2,--a -5,--b -18
0.141798,15,3,--a -5,--b -17
0.141434,15,4,--a -5,--b -16
0.143245,15,5,--a -5,--b -15
0.143218,15,6,--a -5,--b -14
0.157986,15,7,--a -5,--b -13
0.17169,15,8,--a -5,--b -12
0.172461,15,9,--a -5,--b -11
0.170729,15,10,--a -5,--b -10
0.159505,15,11,--a -5,--b -9
0.174287,15,12,--a -5,--b -8
0.170923,15,13,--a -5,--b -7
0.191749,15,14,--a -5,--b -6
0.173245,15,15,--a -5,--b -5
0.172727,15,16,--a -5,--b -4
0.18901,15,17,--a -5,--b -3
0.203871,15,18,--a -5,--b -2
0.22172,15,19,--a -5,--b -1
0.094975,15,20,--a -5,--b 0
0.219707,15,21,--a -5,--b 1
0.20339,15,22,--a -5,--b 2
0.205395,15,23,--a -5,--b 3
0.185816,15,24,--a -5,--b 4
0.186634,15,25,--a -5,--b 5
0.188356,15,26,--a -5,--b 6
0.173356,15,27,--a -5,--b 7
0.174166,15,28,--a -5,--b 8
0.155764,15,29,--a -5,--b 9
0.158056,15,30,--a -5,--b 10
0.156525,15,31,--a -5,--b 11
0.159083,15,32,--a -5,--b 12
0.172172,15,33,--a -5,--b 13
0.142582,15,34,--a -5,--b 14
0.141738,15,35,--a -5,--b 15
0.157483,15,36,--a -5,--b 16
0.158088,15,37,--a -5,--b 17
0.157709,15,38,--a -5,--b 18
0.157407,15,39,--a -5,--b 19
0.155994,15,40,--a -5,--b 20
0.143254,16,0,--a -4,--b -20
0.158052,16,1,--a -4,--b -19
0.142036,16,2,--a -4,--b -18
0.156053,16,3,--a -4,--b -17
0.156394,16,4,--a -4,--b -16
0.142486,16,5,--a -4,--b -15
0.156341,16,6,--a -4,--b -14
0.158261,16,7,--a -4,--b -13
0.157768,16,8,--a -4,--b -12
0.15783,16,9,--a -4,--b -11
0.172742,16,10,--a -4,--b -10
0.174247,16,11,--a -4,--b -9
0.157526,16,12,--a -4,--b -8
0.157883,16,13,--a -4,--b -7
0.157686,16,14,--a -4,--b -6
0.173675,16,15,--a -4,--b -5
0.171519,16,16,--a -4,--b -4
0.189482,16,17,--a -4,--b -3
0.203742,16,18,--a -4,--b -2
0.220407,16,19,--a -4,--b -1
0.094449,16,20,--a -4,--b 0
0.22121,16,21,--a -4,--b 1
0.205973,16,22,--a -4,--b 2
0.174639,16,23,--a -4,--b 3
0.174165,16,24,--a -4,--b 4
0.171211,16,25,--a -4,--b 5
0.157702,16,26,--a -4,--b 6
0.172673,16,27,--a -4,--b 7
0.172715,16,28,--a -4,--b 8
0.171358,16,29,--a -4,--b 9
0.172553,16,30,--a -4,--b 10
0.154912,16,31,--a -4,--b 11
0.156494,16,32,--a -4,--b 12
0.156459,16,33,--a -4,--b 13
0.155966,16,34,--a -4,--b 14
0.158006,16,35,--a -4,--b 15
0.157988,16,36,--a -4,--b 16
0.158005,16,37,--a -4,--b 17
0.141853,16,38,--a -4,--b 18
0.141802,16,39,--a -4,--b 19
0.141458,16,40,--a -4,--b 20
0.126961,17,0,--a -3,--b -20
0.142625,17,1,--a -3,--b -19
0.125161,17,2,--a -3,--b -18
0.12745,17,3,--a -3,--b -17
0.158409,17,4,--a -3,--b -16
0.158091,17,5,--a -3,--b -15
0.158125,17,6,--a -3,--b -14
0.157312,17,7,--a -3,--b -13
0.141271,17,8,--a -3,--b -12
0.142565,17,9,--a -3,--b -11
0.139882,17,10,--a -3,--b -10
0.14244,17,11,--a -3,--b -9
0.157904,17,12,--a -3,--b -8
0.158948,17,13,--a -3,--b -7
0.172164,17,14,--a -3,--b -6
0.173121,17,15,--a -3,--b -5
0.187486,17,16,--a -3,--b -4
0.188034,17,17,--a -3,--b -3
0.203045,17,18,--a -3,--b -2
0.219788,17,19,--a -3,--b -1
0.094722,17,20,--a -3,--b 0
0.220358,17,21,--a -3,--b 1
0.190801,17,22,--a -3,--b 2
0.172984,17,23,--a -3,--b 3
0.191022,17,24,--a -3,--b 4
0.1589,17,25,--a -3,--b 5
0.174918,17,26,--a -3,--b 6
0.173135,17,27,--a -3,--b 7
0.156061,17,28,--a -3,--b 8
0.157106,17,29,--a -3,--b 9
0.14132,17,30,--a -3,--b 10
0.142014,17,31,--a -3,--b 11
0.140498,17,32,--a -3,--b 12
0.140509,17,33,--a -3,--b 13
0.141374,17,34,--a -3,--b 14
0.140369,17,35,--a -3,--b 15
0.143265,17,36,--a -3,--b 16
